Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	2.485414	2.305568	10.354000	10.370000	
0.100000	2.297582	2.290703	10.960000	11.160000	
0.100000	2.181901	1.913730	15.304000	21.560000	
0.100000	1.822313	1.746502	27.798000	33.170000	
0.100000	1.591012	1.537263	38.960000	41.710000	
0.100000	1.324604	1.361447	52.080000	53.350000	
0.100000	1.089055	1.278964	61.780000	55.480000	
0.100000	0.944766	1.095817	67.566000	65.470000	
0.100000	0.837946	0.981576	71.986000	67.500000	
0.100000	0.778417	0.838790	74.316000	72.000000	
0.100000	0.707579	0.900651	76.730000	72.360000	
0.100000	0.684503	0.679252	77.486000	78.000000	
0.100000	0.660906	0.984593	78.372000	70.780000	
0.100000	0.629258	0.784385	79.522000	74.450000	
0.100000	0.608005	0.752888	80.274000	75.720000	
0.100000	0.594843	0.750767	80.850000	77.210000	
0.100000	0.586599	0.959442	81.118000	72.300000	
0.100000	0.564929	0.872241	81.566000	73.170000	
0.100000	0.554286	0.765917	82.104000	77.700000	
0.100000	0.540353	0.730753	82.452000	77.070000	
0.100000	0.542060	0.720552	82.538000	77.080000	
0.100000	0.536139	0.712438	82.582000	77.270000	
0.100000	0.522893	0.679546	83.032000	78.410000	
0.100000	0.514850	0.729667	83.202000	76.810000	
0.100000	0.512347	0.762343	83.708000	75.340000	
0.100000	0.502169	0.753305	83.772000	77.340000	
0.100000	0.494250	0.641684	83.948000	79.640000	
0.100000	0.494638	0.838120	83.898000	75.370000	
0.100000	0.478868	0.734629	84.584000	77.280000	
0.100000	0.483198	0.627157	84.222000	79.880000	
0.100000	0.479755	0.748794	84.458000	76.380000	
0.100000	0.472169	0.760135	84.608000	76.910000	
0.100000	0.472239	0.806957	84.590000	75.860000	
0.100000	0.477898	0.675482	84.450000	78.790000	
0.100000	0.464205	0.635930	84.904000	79.360000	
0.100000	0.456227	0.635002	85.180000	78.240000	
0.100000	0.451852	0.563208	85.394000	81.730000	
0.100000	0.464952	0.771216	84.912000	76.900000	
0.100000	0.449153	0.673630	85.268000	78.780000	
0.100000	0.456517	0.574723	85.170000	81.910000	
0.100000	0.453795	0.610990	85.222000	80.960000	
0.100000	0.445330	0.578949	85.626000	81.790000	
0.100000	0.449507	0.696305	85.518000	77.700000	
0.100000	0.448525	0.596670	85.500000	81.810000	
0.100000	0.438998	0.537629	85.810000	83.140000	
0.100000	0.439457	0.675648	85.608000	79.300000	
0.100000	0.436920	0.638337	85.768000	79.420000	
0.100000	0.444089	0.808014	85.626000	76.080000	
0.100000	0.440477	0.546371	85.590000	82.420000	
0.100000	0.434109	0.616850	85.918000	80.270000	
0.100000	0.440221	0.731514	85.646000	78.270000	
0.100000	0.424463	1.132785	86.078000	70.750000	
0.100000	0.427040	0.631708	86.160000	80.550000	
0.100000	0.437583	0.728508	85.768000	78.490000	
0.100000	0.427252	0.509833	86.174000	83.390000	
0.100000	0.437129	0.612394	85.906000	80.320000	
0.100000	0.426091	0.655298	86.348000	79.420000	
0.100000	0.434445	0.598780	85.886000	80.860000	
0.100000	0.430127	0.684424	86.154000	78.500000	
0.100000	0.423500	0.681674	86.196000	78.980000	
0.100000	0.423705	0.701751	86.308000	78.480000	
0.100000	0.425456	0.599276	86.002000	81.390000	
0.100000	0.420914	0.988154	86.302000	70.390000	
0.100000	0.438683	0.731050	85.774000	77.810000	
0.100000	0.423991	0.584401	86.246000	81.480000	
0.100000	0.420222	0.704742	86.290000	78.170000	
0.100000	0.421291	0.679722	86.236000	80.140000	
0.100000	0.419846	0.839768	86.314000	74.850000	
0.100000	0.423005	0.936551	86.316000	73.040000	
0.100000	0.426545	0.605070	86.118000	80.380000	
0.100000	0.418344	0.605333	86.486000	81.440000	
0.100000	0.418071	0.827915	86.368000	74.910000	
0.100000	0.417975	0.590166	86.498000	79.660000	
0.100000	0.412552	0.641418	86.576000	80.020000	
0.100000	0.412058	0.590869	86.564000	81.690000	
0.100000	0.419242	0.557478	86.466000	82.660000	
0.100000	0.420195	0.508177	86.388000	83.650000	
0.100000	0.407986	0.571993	86.664000	82.680000	
0.100000	0.417283	0.558818	86.564000	81.900000	
0.100000	0.415177	0.627062	86.548000	79.930000	
0.100000	0.421828	0.811461	86.314000	77.340000	
0.100000	0.414633	0.663654	86.434000	78.550000	
0.100000	0.407500	0.873489	86.710000	74.160000	
0.100000	0.417271	0.635881	86.416000	79.890000	
0.100000	0.410635	0.883407	86.658000	75.870000	
0.100000	0.412221	0.583939	86.506000	81.340000	
0.100000	0.402731	0.723510	86.918000	77.320000	
0.100000	0.406450	0.590701	86.796000	80.820000	
0.100000	0.413728	0.549604	86.582000	82.480000	
0.100000	0.410536	0.683426	86.696000	79.640000	
0.100000	0.411078	0.583755	86.652000	82.080000	
0.100000	0.408519	0.937585	86.722000	70.620000	
0.100000	0.405675	0.603295	86.810000	81.190000	
0.100000	0.414017	0.726125	86.466000	77.680000	
0.100000	0.406845	0.598555	86.816000	81.760000	
0.100000	0.406460	0.788016	86.838000	77.500000	
0.100000	0.408678	0.788797	86.854000	76.900000	
0.100000	0.413671	0.730803	86.656000	79.170000	
0.100000	0.399007	0.798535	87.040000	76.560000	
0.100000	0.403383	0.532388	86.984000	82.900000	
0.100000	0.406763	0.711150	86.900000	79.500000	
0.100000	0.399607	0.531924	87.146000	83.030000	
0.100000	0.396542	0.607543	86.988000	80.940000	
0.100000	0.414744	0.774552	86.610000	77.960000	
0.100000	0.397359	0.766642	86.980000	77.610000	
0.100000	0.411196	0.578520	86.636000	82.080000	
0.100000	0.401436	0.596109	86.978000	81.050000	
0.100000	0.406110	0.661450	86.892000	80.170000	
0.100000	0.408635	0.630599	86.778000	79.730000	
0.100000	0.399117	0.707013	87.006000	78.200000	
0.100000	0.403283	0.705005	86.922000	79.120000	
0.100000	0.415077	0.546118	86.546000	82.530000	
0.100000	0.399331	0.608347	86.902000	82.010000	
0.100000	0.402617	0.611566	86.958000	80.230000	
0.100000	0.398370	0.558507	87.068000	81.870000	
0.100000	0.399995	0.556108	86.980000	82.290000	
0.100000	0.392231	1.110093	87.248000	71.360000	
0.100000	0.402669	0.510535	86.962000	83.870000	
0.100000	0.399351	0.676470	87.064000	78.960000	
0.100000	0.394824	0.484204	87.106000	84.370000	
0.100000	0.402950	0.497368	86.872000	83.760000	
0.100000	0.397898	0.779209	87.158000	75.870000	
0.100000	0.394128	0.644308	87.030000	79.960000	
0.100000	0.393505	0.855787	87.228000	75.160000	
0.100000	0.399995	0.601602	86.988000	81.150000	
0.100000	0.395174	0.656834	87.258000	79.090000	
0.100000	0.403373	0.521090	86.976000	82.910000	
0.100000	0.406564	0.561595	86.708000	82.620000	
0.100000	0.403889	0.660236	86.782000	79.860000	
0.100000	0.388772	0.585246	87.242000	81.070000	
0.100000	0.392519	0.638983	87.320000	79.990000	
0.100000	0.400872	0.743592	86.914000	78.610000	
0.100000	0.402540	0.540200	86.828000	82.710000	
0.100000	0.398306	0.930945	87.072000	72.280000	
0.100000	0.389615	0.987715	87.388000	72.460000	
0.100000	0.395558	0.624631	87.142000	80.640000	
0.100000	0.397984	0.611468	87.032000	80.640000	
0.100000	0.391951	0.541357	87.430000	82.650000	
0.100000	0.398840	0.615001	87.158000	81.560000	
0.100000	0.394895	0.931990	87.154000	74.460000	
0.100000	0.394684	0.479734	87.216000	85.220000	
0.100000	0.392786	0.607131	87.184000	81.600000	
0.100000	0.396275	1.010594	87.112000	71.240000	
0.100000	0.394078	0.482422	87.244000	84.240000	
0.100000	0.404238	0.543883	86.850000	82.720000	
0.100000	0.391144	0.638741	87.252000	81.210000	
0.100000	0.401321	0.717109	87.026000	78.090000	
0.100000	0.405224	0.573053	86.882000	81.400000	
0.100000	0.391142	0.459586	87.130000	84.790000	
0.100000	0.392585	0.629843	87.152000	80.220000	
0.010000	0.212045	0.253083	93.026000	91.660000	
0.010000	0.154605	0.251153	94.886000	92.010000	
0.010000	0.133537	0.244051	95.584000	92.190000	
0.010000	0.116865	0.241662	96.178000	92.270000	
0.010000	0.105147	0.259671	96.510000	92.000000	
0.010000	0.092010	0.256953	97.062000	92.440000	
0.010000	0.086420	0.254690	97.166000	92.550000	
0.010000	0.080982	0.259809	97.326000	92.390000	
0.010000	0.077006	0.256953	97.430000	92.520000	
0.010000	0.068713	0.265111	97.752000	92.650000	
0.010000	0.063046	0.274267	97.938000	92.490000	
0.010000	0.060708	0.264603	97.958000	92.850000	
0.010000	0.062249	0.286478	97.918000	92.310000	
0.010000	0.057324	0.296360	98.108000	92.080000	
0.010000	0.053203	0.280527	98.222000	92.310000	
0.010000	0.055511	0.301099	98.094000	92.120000	
0.010000	0.052744	0.273826	98.220000	92.610000	
0.010000	0.055863	0.298701	98.082000	91.960000	
0.010000	0.051851	0.294801	98.272000	92.280000	
0.010000	0.055378	0.282686	98.134000	92.270000	
0.010000	0.050914	0.305507	98.266000	92.160000	
0.010000	0.056197	0.324289	98.160000	91.640000	
0.010000	0.051644	0.310902	98.254000	91.930000	
0.010000	0.052143	0.327151	98.268000	91.850000	
0.010000	0.052004	0.298300	98.334000	92.140000	
0.010000	0.054937	0.299359	98.156000	91.940000	
0.010000	0.056158	0.313491	98.156000	91.700000	
0.010000	0.053296	0.368808	98.182000	90.770000	
0.010000	0.054770	0.308910	98.186000	92.070000	
0.010000	0.057291	0.319353	98.086000	91.460000	
0.010000	0.055637	0.318426	98.170000	91.630000	
0.010000	0.059313	0.349709	98.092000	90.890000	
0.010000	0.060078	0.363881	97.976000	91.100000	
0.010000	0.059369	0.344713	97.968000	90.750000	
0.010000	0.057332	0.351824	98.126000	90.870000	
0.010000	0.059671	0.337934	98.088000	91.120000	
0.010000	0.060790	0.349182	97.994000	90.690000	
0.010000	0.060001	0.318349	98.024000	91.700000	
0.010000	0.063194	0.331099	97.894000	91.080000	
0.010000	0.066399	0.339146	97.802000	91.270000	
0.010000	0.063040	0.337958	97.912000	90.990000	
0.010000	0.066967	0.334624	97.764000	91.070000	
0.010000	0.060971	0.329777	97.964000	91.380000	
0.010000	0.063166	0.335965	97.946000	90.880000	
0.010000	0.064869	0.312015	97.930000	91.640000	
0.010000	0.063540	0.360896	97.860000	90.510000	
0.010000	0.071074	0.370358	97.702000	90.670000	
0.010000	0.062397	0.330948	97.964000	91.220000	
0.010000	0.062864	0.406868	97.834000	89.140000	
0.010000	0.066568	0.326692	97.832000	91.410000	
0.010000	0.065649	0.364162	97.796000	90.810000	
0.010000	0.067492	0.335767	97.776000	91.500000	
0.010000	0.060445	0.327859	98.026000	91.370000	
0.010000	0.069309	0.332422	97.698000	91.210000	
0.010000	0.063833	0.343249	97.814000	90.690000	
0.010000	0.065501	0.349396	97.802000	90.850000	
0.010000	0.066513	0.327129	97.760000	91.160000	
0.010000	0.062746	0.337553	97.934000	90.730000	
0.010000	0.064232	0.381932	97.904000	90.360000	
0.010000	0.065948	0.361622	97.870000	90.570000	
0.010000	0.065356	0.421323	97.832000	89.480000	
0.010000	0.065292	0.335180	97.888000	90.570000	
0.010000	0.060805	0.348989	98.024000	90.630000	
0.010000	0.065971	0.397387	97.818000	90.070000	
0.010000	0.067561	0.327823	97.758000	91.310000	
0.010000	0.062413	0.333067	97.914000	91.330000	
0.010000	0.062550	0.347398	97.888000	90.670000	
0.010000	0.067151	0.424038	97.750000	89.370000	
0.010000	0.062111	0.418359	97.946000	89.250000	
0.010000	0.061642	0.347018	97.890000	90.740000	
0.010000	0.064223	0.361472	97.924000	90.200000	
0.010000	0.063356	0.339614	97.928000	90.920000	
0.010000	0.067117	0.356841	97.800000	90.690000	
0.010000	0.062991	0.361516	97.910000	90.550000	
0.010000	0.063534	0.338239	97.938000	90.930000	
0.001000	0.028764	0.268089	99.146000	92.720000	
0.001000	0.014868	0.269677	99.572000	93.160000	
0.001000	0.012523	0.267919	99.640000	93.270000	
0.001000	0.008700	0.273005	99.802000	93.300000	
0.001000	0.008974	0.273146	99.740000	93.440000	
0.001000	0.007216	0.274624	99.824000	93.480000	
0.001000	0.006779	0.274961	99.834000	93.430000	
0.001000	0.006111	0.281275	99.848000	93.570000	
0.001000	0.006305	0.281280	99.836000	93.560000	
0.001000	0.005087	0.284554	99.888000	93.400000	
0.001000	0.005195	0.287497	99.872000	93.600000	
0.001000	0.004697	0.287007	99.894000	93.680000	
0.001000	0.004270	0.288687	99.898000	93.650000	
0.001000	0.004212	0.288099	99.898000	93.520000	
0.001000	0.004033	0.290931	99.912000	93.550000	
0.001000	0.003241	0.292687	99.928000	93.650000	
0.001000	0.003570	0.293875	99.916000	93.500000	
0.001000	0.003010	0.291542	99.944000	93.670000	
0.001000	0.002951	0.294378	99.942000	93.570000	
0.001000	0.003204	0.297029	99.938000	93.690000	
0.001000	0.002756	0.301823	99.936000	93.650000	
0.001000	0.002752	0.300275	99.942000	93.640000	
0.001000	0.002490	0.298165	99.950000	93.680000	
0.001000	0.002539	0.296384	99.954000	93.800000	
0.001000	0.002706	0.298244	99.934000	93.810000	
0.001000	0.002291	0.297945	99.962000	93.640000	
0.001000	0.002580	0.301530	99.944000	93.740000	
0.001000	0.002313	0.303172	99.960000	93.620000	
0.001000	0.002905	0.305058	99.936000	93.680000	
0.001000	0.002074	0.303234	99.950000	93.550000	
0.001000	0.002785	0.299990	99.940000	93.660000	
0.001000	0.002285	0.297805	99.960000	93.750000	
0.001000	0.002353	0.298105	99.950000	93.930000	
0.001000	0.002359	0.297949	99.946000	93.740000	
0.001000	0.002141	0.301563	99.962000	93.700000	
0.001000	0.001898	0.301425	99.972000	93.840000	
0.001000	0.002214	0.305219	99.958000	93.650000	
0.001000	0.002006	0.302371	99.966000	93.700000	
0.001000	0.002061	0.303115	99.964000	93.710000	
0.001000	0.001959	0.301348	99.970000	93.810000	
0.001000	0.002061	0.305469	99.960000	93.750000	
0.001000	0.001734	0.305358	99.978000	93.730000	
0.001000	0.001622	0.303112	99.976000	93.690000	
0.001000	0.001891	0.309966	99.964000	93.700000	
0.001000	0.001836	0.307474	99.962000	93.740000	
0.001000	0.001640	0.307621	99.978000	93.690000	
0.001000	0.001709	0.309491	99.972000	93.890000	
0.001000	0.001801	0.311912	99.972000	93.790000	
0.001000	0.001863	0.308125	99.966000	93.860000	
0.001000	0.001904	0.313878	99.960000	93.750000	
0.001000	0.001799	0.311580	99.964000	93.730000	
0.001000	0.001333	0.313898	99.984000	93.770000	
0.001000	0.002299	0.313926	99.954000	93.680000	
0.001000	0.001608	0.313165	99.976000	93.750000	
0.001000	0.001871	0.310721	99.964000	93.800000	
0.001000	0.001896	0.311799	99.962000	93.610000	
0.001000	0.001708	0.312939	99.974000	93.750000	
0.001000	0.001909	0.312671	99.956000	93.770000	
0.001000	0.001623	0.314783	99.968000	93.730000	
0.001000	0.001941	0.307231	99.960000	93.740000	
0.001000	0.001899	0.309240	99.958000	93.780000	
0.001000	0.001515	0.306578	99.982000	93.860000	
0.001000	0.001546	0.307042	99.980000	93.850000	
0.001000	0.001662	0.303992	99.968000	93.780000	
0.001000	0.001409	0.305365	99.978000	93.820000	
0.001000	0.001373	0.310234	99.984000	93.780000	
0.001000	0.001441	0.303078	99.984000	93.920000	
0.001000	0.001470	0.308185	99.982000	93.850000	
0.001000	0.001567	0.307645	99.974000	93.970000	
0.001000	0.001334	0.309677	99.988000	93.820000	
0.001000	0.001373	0.312875	99.984000	93.690000	
0.001000	0.001546	0.308770	99.980000	93.810000	
0.001000	0.001514	0.310921	99.976000	93.730000	
0.001000	0.001477	0.319607	99.982000	93.760000	
0.001000	0.001567	0.310071	99.974000	93.890000	
