Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	4.583011	4.270034	2.022000	2.960000	
0.100000	4.188466	4.123349	4.010000	4.680000	
0.100000	3.975831	3.892565	6.452000	7.600000	
0.100000	3.811480	3.793175	9.220000	10.100000	
0.100000	3.667776	3.631064	11.644000	12.310000	
0.100000	3.504277	3.486044	13.690000	14.230000	
0.100000	3.320975	3.350328	16.550000	17.360000	
0.100000	3.090148	3.034563	20.372000	20.450000	
0.100000	2.901165	2.895543	24.234000	24.380000	
0.100000	2.762408	2.999199	26.908000	23.610000	
0.100000	2.644475	3.049529	29.482000	23.870000	
0.100000	2.528836	2.899408	31.938000	27.150000	
0.100000	2.427525	2.866494	34.542000	28.190000	
0.100000	2.352116	2.995495	36.432000	28.150000	
0.100000	2.282781	2.633623	37.962000	32.630000	
0.100000	2.220047	2.800437	39.742000	32.450000	
0.100000	2.160591	2.821785	41.260000	31.950000	
0.100000	2.117146	2.299318	42.512000	39.500000	
0.100000	2.073348	2.968300	43.444000	30.990000	
0.100000	2.041353	2.364183	44.338000	39.700000	
0.100000	2.002199	2.767046	45.664000	35.040000	
0.100000	1.978133	2.477621	46.172000	38.160000	
0.100000	1.958131	3.000157	46.736000	33.410000	
0.100000	1.928575	2.604454	47.276000	37.690000	
0.100000	1.906730	2.410530	48.020000	39.570000	
0.100000	1.889889	2.103394	48.536000	43.610000	
0.100000	1.876664	2.414085	49.018000	40.290000	
0.100000	1.860876	2.453008	49.402000	38.770000	
0.100000	1.831858	2.266367	50.122000	41.540000	
0.100000	1.816267	2.438472	50.546000	39.600000	
0.100000	1.806711	2.305086	51.118000	43.710000	
0.100000	1.782031	2.149140	51.636000	44.850000	
0.100000	1.775604	2.136323	51.606000	45.060000	
0.100000	1.763364	2.261780	52.348000	43.620000	
0.100000	1.752337	2.270884	52.298000	43.390000	
0.100000	1.737511	2.387142	52.776000	42.350000	
0.100000	1.729652	2.005787	53.050000	47.280000	
0.100000	1.720442	2.393318	53.294000	41.360000	
0.100000	1.712645	2.177419	53.638000	45.380000	
0.100000	1.707101	2.164783	53.856000	45.570000	
0.100000	1.695296	2.263378	53.896000	43.480000	
0.100000	1.679236	2.379717	54.472000	42.550000	
0.100000	1.692996	2.243370	54.206000	44.080000	
0.100000	1.673161	2.286773	54.842000	44.350000	
0.100000	1.668857	2.230823	54.552000	43.780000	
0.100000	1.669591	2.168218	54.996000	45.900000	
0.100000	1.657952	2.161929	55.458000	45.520000	
0.100000	1.660838	2.209384	55.196000	45.350000	
0.100000	1.647444	2.227696	55.484000	45.620000	
0.100000	1.648859	2.475680	55.350000	40.850000	
0.100000	1.652459	1.981891	55.308000	48.740000	
0.100000	1.645772	2.116249	55.394000	47.080000	
0.100000	1.640582	2.132390	55.688000	46.480000	
0.100000	1.627448	2.081925	55.836000	47.430000	
0.100000	1.617751	2.102291	56.394000	48.260000	
0.100000	1.602900	2.118729	56.556000	46.470000	
0.100000	1.616955	2.286758	56.168000	45.910000	
0.100000	1.608971	2.125011	56.668000	46.960000	
0.100000	1.595704	3.126196	56.738000	37.750000	
0.100000	1.599811	2.238553	56.742000	44.860000	
0.100000	1.584000	2.060875	57.328000	48.570000	
0.100000	1.588624	2.000899	57.224000	48.370000	
0.100000	1.586152	2.043479	57.160000	47.840000	
0.100000	1.582008	2.048753	57.176000	47.960000	
0.100000	1.580206	2.222343	57.586000	46.200000	
0.100000	1.572276	2.284701	57.504000	45.410000	
0.100000	1.568991	2.121277	57.580000	47.320000	
0.100000	1.557964	1.977445	57.714000	49.440000	
0.100000	1.561915	2.619428	57.662000	39.670000	
0.100000	1.556201	2.100099	57.878000	47.320000	
0.100000	1.559910	2.262152	57.790000	45.160000	
0.100000	1.548758	2.003141	58.200000	49.900000	
0.100000	1.545648	2.052340	58.368000	48.300000	
0.100000	1.560402	2.042505	57.772000	48.780000	
0.100000	1.535696	2.124020	58.838000	48.390000	
0.100000	1.542848	2.214194	58.382000	44.760000	
0.100000	1.544647	1.962224	58.270000	49.000000	
0.100000	1.545344	2.093665	58.208000	47.400000	
