Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	2.416868	2.085802	16.050000	21.940000	
0.100000	1.922342	1.806319	25.858000	32.020000	
0.100000	1.740643	1.793049	33.976000	33.370000	
0.100000	1.606275	1.537535	39.948000	42.750000	
0.100000	1.481621	1.375332	44.840000	48.850000	
0.100000	1.370842	1.322459	49.522000	50.980000	
0.100000	1.245661	1.224921	54.570000	56.160000	
0.100000	1.121117	1.184509	59.570000	59.170000	
0.100000	0.997371	0.981848	64.478000	65.210000	
0.100000	0.895730	0.972599	68.332000	66.820000	
0.100000	0.812755	0.898331	71.388000	69.560000	
0.100000	0.751244	0.862940	73.782000	70.510000	
0.100000	0.691896	0.767017	75.888000	73.340000	
0.100000	0.651491	0.796977	77.472000	73.000000	
0.100000	0.608640	0.673044	78.930000	77.790000	
0.100000	0.575330	0.729307	79.892000	76.830000	
0.100000	0.550419	0.726156	80.662000	76.580000	
0.100000	0.522265	0.568083	81.938000	80.740000	
0.100000	0.493799	0.628075	83.010000	78.820000	
0.100000	0.481268	0.535801	83.288000	82.190000	
0.100000	0.453699	0.532850	84.088000	82.380000	
0.100000	0.437008	0.590353	84.826000	80.660000	
0.100000	0.419900	0.508769	85.468000	82.670000	
0.100000	0.406798	0.580492	85.906000	81.570000	
0.100000	0.395533	0.587925	86.380000	80.480000	
0.100000	0.383269	0.529340	86.724000	82.470000	
0.100000	0.371387	0.518164	87.124000	83.020000	
0.100000	0.357310	0.506797	87.516000	83.530000	
0.100000	0.354744	0.447460	87.722000	84.940000	
0.100000	0.344956	0.476914	88.006000	84.280000	
0.100000	0.337924	0.462947	88.244000	84.740000	
0.100000	0.327823	0.581902	88.444000	81.770000	
0.100000	0.324144	0.494914	88.796000	83.920000	
0.100000	0.316166	0.491906	89.080000	83.900000	
0.100000	0.314980	0.428958	89.062000	85.990000	
0.100000	0.298039	0.458384	89.610000	84.810000	
0.100000	0.300981	0.552781	89.440000	83.100000	
0.100000	0.296034	0.492293	89.718000	84.150000	
0.100000	0.290595	0.543702	89.750000	82.750000	
0.100000	0.280639	0.477179	90.100000	84.980000	
0.100000	0.288283	0.442252	89.924000	85.940000	
0.100000	0.277864	0.408263	90.334000	86.670000	
0.100000	0.272635	0.414130	90.578000	86.630000	
0.100000	0.262907	0.391670	90.822000	87.270000	
0.100000	0.266339	0.395038	90.732000	86.780000	
0.100000	0.265278	0.392531	90.764000	86.900000	
0.100000	0.266815	0.431453	90.644000	85.540000	
0.100000	0.251744	0.427026	91.168000	86.440000	
0.100000	0.249699	0.453108	91.192000	85.900000	
0.100000	0.246626	0.386672	91.360000	87.640000	
0.100000	0.245818	0.431659	91.484000	85.970000	
0.100000	0.241780	0.377655	91.570000	87.590000	
0.100000	0.245875	0.406032	91.388000	86.730000	
0.100000	0.240020	0.433163	91.704000	86.520000	
0.100000	0.239105	0.446583	91.492000	86.040000	
0.100000	0.233606	0.410669	91.930000	86.980000	
0.100000	0.230467	0.413764	91.912000	87.210000	
0.100000	0.230205	0.392192	91.966000	87.430000	
0.100000	0.221419	0.382755	92.220000	87.350000	
0.100000	0.224021	0.361505	92.140000	88.330000	
0.100000	0.220857	0.413785	92.262000	86.650000	
0.100000	0.217025	0.345176	92.344000	88.790000	
0.100000	0.218516	0.489884	92.386000	85.310000	
0.100000	0.223488	0.510502	92.120000	85.310000	
0.100000	0.213341	0.386325	92.482000	87.710000	
0.100000	0.216966	0.524548	92.452000	84.330000	
0.100000	0.210590	0.447010	92.728000	86.170000	
0.100000	0.212185	0.364797	92.454000	88.380000	
0.100000	0.204838	0.378820	92.718000	88.790000	
0.100000	0.206899	0.473811	92.756000	85.310000	
0.100000	0.208046	0.402252	92.640000	87.460000	
0.100000	0.199957	0.349349	93.096000	89.010000	
0.100000	0.196926	0.355399	93.116000	88.520000	
0.100000	0.194925	0.360730	93.190000	88.710000	
0.100000	0.195891	0.506065	93.056000	85.380000	
0.100000	0.200272	0.405774	92.978000	87.190000	
0.100000	0.196676	0.404734	93.178000	87.770000	
0.100000	0.191697	0.446130	93.272000	86.480000	
0.100000	0.199589	0.362960	92.966000	88.520000	
0.100000	0.188139	0.381729	93.382000	88.000000	
0.100000	0.190190	0.472325	93.392000	86.260000	
0.100000	0.188546	0.379174	93.318000	88.060000	
0.100000	0.189402	0.352767	93.312000	89.070000	
0.100000	0.191720	0.415245	93.282000	87.990000	
0.100000	0.187361	0.380489	93.412000	88.380000	
0.100000	0.184268	0.436631	93.566000	86.560000	
0.100000	0.184769	0.333657	93.476000	89.890000	
0.100000	0.179113	0.353210	93.836000	88.880000	
0.100000	0.180485	0.348797	93.654000	88.970000	
0.100000	0.183930	0.419818	93.618000	87.630000	
0.100000	0.179559	0.416037	93.668000	87.500000	
0.100000	0.176792	0.377417	93.882000	87.890000	
0.100000	0.181330	0.331500	93.654000	89.780000	
0.100000	0.178227	0.401685	93.748000	87.570000	
0.100000	0.171911	0.334520	94.032000	89.610000	
0.100000	0.175537	0.348276	93.862000	89.550000	
0.100000	0.178484	0.399050	93.728000	87.950000	
0.100000	0.176837	0.439448	93.786000	86.890000	
0.100000	0.175793	0.475082	93.820000	86.690000	
0.100000	0.173299	0.372395	93.940000	89.020000	
0.100000	0.170265	0.320363	94.092000	89.800000	
0.100000	0.166254	0.366088	94.240000	88.460000	
0.100000	0.165622	0.376311	94.048000	88.580000	
0.100000	0.168404	0.362318	94.160000	88.800000	
0.100000	0.165672	0.338604	94.222000	89.680000	
0.100000	0.165793	0.356421	94.182000	89.250000	
0.100000	0.163624	0.396226	94.246000	88.100000	
0.100000	0.163779	0.435970	94.312000	87.860000	
0.100000	0.166623	0.417242	94.210000	87.800000	
0.100000	0.160261	0.400759	94.432000	87.810000	
0.100000	0.164212	0.418358	94.382000	87.600000	
0.100000	0.159659	0.429806	94.328000	86.910000	
0.100000	0.162922	0.384391	94.306000	88.700000	
0.100000	0.155688	0.391202	94.460000	88.710000	
0.100000	0.167015	0.430440	94.192000	87.170000	
0.100000	0.153232	0.341277	94.564000	89.760000	
0.100000	0.158390	0.515409	94.472000	85.580000	
0.100000	0.152221	0.349489	94.698000	89.620000	
0.100000	0.163739	0.358854	94.164000	88.900000	
0.100000	0.155994	0.385236	94.554000	88.200000	
0.100000	0.158371	0.372207	94.480000	89.440000	
0.100000	0.161864	0.346418	94.326000	88.970000	
0.100000	0.156683	0.351447	94.412000	89.280000	
0.100000	0.159040	0.363776	94.436000	88.920000	
0.100000	0.152396	0.333837	94.750000	90.200000	
0.100000	0.154985	0.390977	94.644000	88.150000	
0.100000	0.152522	0.431659	94.740000	88.070000	
0.100000	0.155126	0.466125	94.522000	87.250000	
0.100000	0.152811	0.483350	94.656000	86.030000	
0.100000	0.154288	0.368839	94.560000	88.380000	
0.100000	0.154577	0.385546	94.612000	88.400000	
0.100000	0.148375	0.540577	94.814000	85.710000	
0.100000	0.155201	0.325777	94.588000	90.320000	
0.100000	0.146678	0.422249	95.042000	88.080000	
0.100000	0.151380	0.602911	94.684000	83.890000	
0.100000	0.146673	0.353014	94.870000	89.320000	
0.100000	0.150428	0.477314	94.596000	86.480000	
0.100000	0.154204	0.388525	94.614000	88.940000	
0.100000	0.138649	0.395694	95.210000	88.310000	
0.100000	0.151613	0.350956	94.706000	89.780000	
0.100000	0.144700	0.591021	94.950000	85.010000	
0.100000	0.147466	0.390884	94.782000	88.410000	
0.100000	0.151741	0.389924	94.490000	88.720000	
0.100000	0.147188	0.393530	94.896000	88.570000	
0.100000	0.150500	0.474239	94.674000	86.350000	
0.100000	0.141481	0.356459	94.976000	89.110000	
0.100000	0.145346	0.294088	94.896000	91.070000	
0.100000	0.141122	0.388995	94.974000	88.570000	
0.100000	0.145405	0.400558	94.824000	88.600000	
0.100000	0.141004	0.343140	95.098000	89.160000	
0.010000	0.071942	0.208446	97.646000	93.440000	
0.010000	0.043360	0.202238	98.700000	93.810000	
0.010000	0.033650	0.203949	99.038000	94.070000	
0.010000	0.028206	0.203569	99.196000	93.980000	
0.010000	0.023790	0.204885	99.374000	94.030000	
0.010000	0.022176	0.208854	99.402000	93.990000	
0.010000	0.019841	0.210195	99.472000	94.130000	
0.010000	0.017842	0.210167	99.576000	94.150000	
0.010000	0.016476	0.213719	99.604000	94.110000	
0.010000	0.015441	0.222059	99.620000	94.040000	
0.010000	0.014306	0.213517	99.642000	94.130000	
0.010000	0.013133	0.218243	99.728000	94.200000	
0.010000	0.012090	0.218776	99.712000	94.290000	
0.010000	0.011520	0.220553	99.738000	94.410000	
0.010000	0.011751	0.226225	99.726000	94.050000	
0.010000	0.010918	0.222293	99.740000	94.300000	
0.010000	0.010078	0.222202	99.768000	94.400000	
0.010000	0.009722	0.222374	99.770000	94.280000	
0.010000	0.008650	0.225997	99.810000	94.410000	
0.010000	0.007810	0.229410	99.852000	94.320000	
0.010000	0.007803	0.229649	99.826000	94.310000	
0.010000	0.007408	0.230858	99.858000	94.240000	
0.010000	0.007822	0.228170	99.824000	94.470000	
0.010000	0.007393	0.227631	99.840000	94.440000	
0.010000	0.006730	0.228361	99.874000	94.450000	
0.010000	0.006292	0.228430	99.880000	94.460000	
0.010000	0.006511	0.226855	99.868000	94.400000	
0.010000	0.006396	0.230738	99.866000	94.440000	
0.010000	0.005975	0.227355	99.884000	94.470000	
0.010000	0.005884	0.232496	99.890000	94.450000	
0.010000	0.005411	0.229278	99.906000	94.420000	
0.010000	0.005236	0.231127	99.934000	94.560000	
0.010000	0.005122	0.235889	99.926000	94.560000	
0.010000	0.004943	0.236023	99.928000	94.500000	
0.010000	0.004668	0.234399	99.946000	94.330000	
0.010000	0.004860	0.229892	99.906000	94.490000	
0.010000	0.004812	0.234141	99.916000	94.650000	
0.010000	0.004363	0.230682	99.918000	94.710000	
0.010000	0.004296	0.232235	99.940000	94.580000	
0.010000	0.004333	0.228317	99.938000	94.480000	
0.010000	0.004115	0.229273	99.936000	94.640000	
0.010000	0.004088	0.232437	99.934000	94.620000	
0.010000	0.003753	0.235534	99.964000	94.610000	
0.010000	0.003707	0.237108	99.942000	94.360000	
0.010000	0.004297	0.231636	99.930000	94.480000	
0.010000	0.003674	0.235022	99.952000	94.460000	
0.010000	0.003734	0.232590	99.952000	94.550000	
0.010000	0.003712	0.234854	99.930000	94.390000	
0.010000	0.003560	0.238959	99.946000	94.390000	
0.010000	0.003987	0.239605	99.932000	94.500000	
0.010000	0.003709	0.235211	99.942000	94.630000	
0.010000	0.003593	0.237059	99.956000	94.600000	
0.010000	0.003104	0.233684	99.960000	94.460000	
0.010000	0.003579	0.234860	99.934000	94.570000	
0.010000	0.003117	0.233348	99.968000	94.660000	
0.010000	0.003184	0.237236	99.950000	94.580000	
0.010000	0.003181	0.235439	99.956000	94.480000	
0.010000	0.003360	0.237050	99.944000	94.620000	
0.010000	0.003206	0.234674	99.950000	94.460000	
0.010000	0.002798	0.235777	99.972000	94.570000	
0.010000	0.003287	0.235758	99.960000	94.520000	
0.010000	0.003307	0.238214	99.940000	94.580000	
0.010000	0.002937	0.237285	99.952000	94.490000	
0.010000	0.002866	0.238706	99.968000	94.400000	
0.010000	0.002754	0.232778	99.962000	94.680000	
0.010000	0.002819	0.236801	99.962000	94.620000	
0.010000	0.003204	0.239673	99.944000	94.400000	
0.010000	0.002750	0.238288	99.980000	94.440000	
0.010000	0.003099	0.238623	99.948000	94.690000	
0.010000	0.002844	0.241662	99.962000	94.600000	
0.010000	0.002507	0.239079	99.978000	94.530000	
0.010000	0.002467	0.235401	99.974000	94.550000	
0.010000	0.002786	0.240620	99.972000	94.560000	
0.010000	0.002737	0.236965	99.956000	94.510000	
0.010000	0.002310	0.236146	99.988000	94.680000	
0.001000	0.002361	0.233780	99.974000	94.800000	
0.001000	0.002194	0.235839	99.980000	94.560000	
0.001000	0.002273	0.236014	99.976000	94.680000	
0.001000	0.002359	0.234058	99.972000	94.540000	
0.001000	0.002257	0.232594	99.982000	94.760000	
0.001000	0.002281	0.234585	99.964000	94.740000	
0.001000	0.001956	0.233794	99.990000	94.710000	
0.001000	0.002189	0.231622	99.970000	94.750000	
0.001000	0.001827	0.232741	99.992000	94.780000	
0.001000	0.002304	0.230636	99.976000	94.750000	
0.001000	0.002284	0.233938	99.974000	94.770000	
0.001000	0.001995	0.232928	99.984000	94.720000	
0.001000	0.002067	0.232043	99.982000	94.720000	
0.001000	0.002156	0.231536	99.968000	94.730000	
0.001000	0.001834	0.233817	99.992000	94.680000	
0.001000	0.002021	0.235141	99.980000	94.590000	
0.001000	0.002050	0.234772	99.982000	94.710000	
0.001000	0.002095	0.235698	99.972000	94.640000	
0.001000	0.001859	0.235729	99.992000	94.720000	
0.001000	0.002070	0.232867	99.974000	94.760000	
0.001000	0.001758	0.233586	99.992000	94.550000	
0.001000	0.001839	0.233441	99.984000	94.610000	
0.001000	0.001925	0.233730	99.984000	94.770000	
0.001000	0.001756	0.234319	99.992000	94.670000	
0.001000	0.002072	0.233737	99.982000	94.680000	
0.001000	0.001875	0.232761	99.988000	94.730000	
0.001000	0.001889	0.233777	99.986000	94.670000	
0.001000	0.001930	0.232568	99.988000	94.670000	
0.001000	0.001886	0.233120	99.994000	94.630000	
0.001000	0.001848	0.236314	99.988000	94.650000	
0.001000	0.001898	0.236290	99.986000	94.620000	
0.001000	0.002044	0.233082	99.974000	94.670000	
0.001000	0.001886	0.233475	99.982000	94.750000	
0.001000	0.001930	0.231935	99.982000	94.750000	
0.001000	0.001975	0.232902	99.980000	94.640000	
0.001000	0.001980	0.231868	99.984000	94.660000	
0.001000	0.001966	0.233873	99.984000	94.730000	
0.001000	0.001795	0.237312	99.992000	94.710000	
0.001000	0.001882	0.234249	99.976000	94.620000	
0.001000	0.001820	0.233942	99.994000	94.720000	
0.001000	0.001756	0.231443	99.986000	94.780000	
0.001000	0.001833	0.235694	99.990000	94.770000	
0.001000	0.001719	0.232973	99.986000	94.670000	
0.001000	0.001765	0.231618	99.994000	94.770000	
0.001000	0.001830	0.232810	99.980000	94.820000	
0.001000	0.001911	0.234952	99.982000	94.770000	
0.001000	0.001733	0.231964	99.998000	94.670000	
0.001000	0.001859	0.232998	99.994000	94.790000	
0.001000	0.001737	0.232448	99.992000	94.730000	
0.001000	0.001879	0.232019	99.986000	94.820000	
0.001000	0.001773	0.232292	99.992000	94.760000	
0.001000	0.001846	0.233440	99.988000	94.860000	
0.001000	0.001853	0.232980	99.988000	94.680000	
0.001000	0.001791	0.233041	99.986000	94.740000	
0.001000	0.001796	0.231756	99.988000	94.830000	
0.001000	0.001933	0.231460	99.980000	94.770000	
0.001000	0.001622	0.231884	99.988000	94.830000	
0.001000	0.001768	0.232028	99.990000	94.720000	
0.001000	0.001715	0.230905	99.990000	94.700000	
0.001000	0.001867	0.229110	99.978000	94.710000	
0.001000	0.001843	0.229517	99.986000	94.820000	
0.001000	0.001829	0.234378	99.984000	94.680000	
0.001000	0.001831	0.231179	99.982000	94.780000	
0.001000	0.001777	0.233133	99.990000	94.790000	
0.001000	0.001828	0.231636	99.986000	94.750000	
0.001000	0.001723	0.229799	99.990000	94.660000	
0.001000	0.001750	0.230314	99.990000	94.740000	
0.001000	0.001605	0.232075	99.994000	94.730000	
0.001000	0.001733	0.232166	99.990000	94.750000	
0.001000	0.001662	0.230281	99.992000	94.780000	
0.001000	0.001744	0.230819	99.994000	94.860000	
0.001000	0.001786	0.232232	99.990000	94.690000	
0.001000	0.001638	0.231330	99.990000	94.810000	
0.001000	0.001616	0.230861	99.986000	94.830000	
0.001000	0.001639	0.232845	99.994000	94.710000	
