Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	2.563867	2.282776	11.320000	13.720000	
0.100000	2.090153	2.027667	19.506000	23.210000	
0.100000	1.903429	1.848580	25.136000	27.830000	
0.100000	1.787949	1.779262	30.410000	30.150000	
0.100000	1.692471	1.621501	35.536000	39.120000	
0.100000	1.614524	1.590167	39.274000	40.990000	
0.100000	1.557714	1.609286	41.718000	41.930000	
0.100000	1.502332	1.484928	44.256000	46.430000	
0.100000	1.444461	1.476051	46.710000	45.520000	
0.100000	1.389929	1.603136	49.312000	45.400000	
0.100000	1.316505	1.638469	51.950000	45.310000	
0.100000	1.224967	1.326351	55.780000	53.920000	
0.100000	1.137889	1.179374	59.366000	58.580000	
0.100000	1.048526	1.312090	62.824000	56.720000	
0.100000	0.970936	1.176016	65.762000	61.910000	
0.100000	0.892527	1.051762	68.750000	65.800000	
0.100000	0.822514	1.030741	71.140000	66.040000	
0.100000	0.758440	0.797115	73.518000	72.070000	
0.100000	0.712886	0.860878	75.226000	71.930000	
0.100000	0.663417	0.737129	76.874000	76.430000	
0.100000	0.651087	1.455273	77.362000	75.560000	
0.100000	0.605525	0.769482	78.996000	76.970000	
0.100000	0.570155	0.827502	80.400000	76.060000	
0.100000	0.548314	0.766478	81.036000	78.770000	
0.100000	0.517804	2.155463	82.106000	77.970000	
0.100000	0.504392	0.691510	82.452000	79.730000	
0.100000	0.482693	0.773532	83.318000	78.430000	
0.100000	0.475422	0.626217	83.476000	81.900000	
0.100000	0.450958	0.645189	84.444000	81.090000	
0.100000	0.438387	0.771108	84.892000	77.240000	
0.100000	0.433930	1.332276	84.846000	80.220000	
0.100000	0.422675	0.637879	85.278000	81.550000	
0.100000	0.415681	0.879611	85.432000	76.280000	
0.100000	0.403920	0.609157	86.014000	82.650000	
0.100000	0.398795	0.498763	86.148000	83.710000	
0.100000	0.390796	0.573952	86.440000	82.970000	
0.100000	0.378735	0.648384	86.874000	81.590000	
0.100000	0.373204	1.000096	87.046000	79.980000	
0.100000	0.391109	0.537250	86.648000	82.710000	
0.100000	0.368682	0.553010	87.254000	81.870000	
0.100000	0.354236	0.493957	87.780000	83.820000	
0.100000	0.350360	0.564298	87.882000	82.120000	
0.100000	0.346008	0.477005	87.930000	84.120000	
0.100000	0.333850	0.625048	88.266000	81.010000	
0.100000	0.334406	0.499221	88.310000	83.920000	
0.100000	0.328607	0.468011	88.586000	84.420000	
0.100000	0.321775	0.550066	88.814000	82.410000	
0.100000	0.323839	0.427339	88.832000	86.140000	
0.100000	0.321118	0.547370	89.026000	82.820000	
0.100000	0.317139	0.438753	89.064000	85.100000	
0.100000	0.306638	0.558549	89.360000	82.990000	
0.100000	0.306797	0.440185	89.358000	85.900000	
0.100000	0.297536	0.455188	89.716000	85.460000	
0.100000	0.302770	0.399162	89.474000	86.800000	
0.100000	0.293823	0.396211	89.848000	87.150000	
0.100000	0.297680	0.512747	89.544000	84.170000	
0.100000	0.288721	0.495478	90.052000	84.060000	
0.100000	0.289745	0.410888	89.750000	86.720000	
0.100000	0.284426	0.385538	90.102000	87.000000	
0.100000	0.280545	0.432065	90.266000	85.790000	
0.100000	0.280747	0.457095	90.210000	85.460000	
0.100000	0.275517	0.433129	90.282000	85.890000	
0.100000	0.279594	0.508921	90.342000	84.420000	
0.100000	0.269893	0.400773	90.548000	87.000000	
0.100000	0.264833	0.490363	90.772000	84.190000	
0.100000	0.265952	0.449743	90.794000	85.640000	
0.100000	0.261796	0.410321	90.826000	86.950000	
0.100000	0.258837	0.417707	91.016000	86.260000	
0.100000	0.256277	0.441114	91.030000	85.590000	
0.100000	0.250313	0.445761	91.206000	85.150000	
0.100000	0.250421	0.443409	91.200000	86.180000	
0.100000	0.250972	0.453623	91.326000	85.720000	
0.100000	0.253541	0.375789	90.948000	87.950000	
0.100000	0.245030	0.445920	91.438000	86.240000	
0.100000	0.245770	0.450996	91.430000	85.830000	
0.100000	0.243698	0.430874	91.504000	86.440000	
0.100000	0.242694	0.430180	91.522000	86.380000	
0.100000	0.241617	0.374544	91.482000	87.630000	
0.100000	0.245935	0.385745	91.564000	87.570000	
0.100000	0.235120	0.444519	91.782000	86.380000	
0.100000	0.240972	0.429236	91.716000	86.560000	
0.100000	0.232522	0.432096	91.928000	86.960000	
0.100000	0.230572	0.444531	91.998000	86.490000	
0.100000	0.228563	0.466284	92.124000	85.760000	
0.100000	0.236932	0.423893	91.702000	86.880000	
0.100000	0.220939	0.511892	92.258000	84.620000	
0.100000	0.229558	0.490624	92.076000	85.680000	
0.100000	0.225869	0.507507	92.136000	84.810000	
0.100000	0.220711	0.436565	92.266000	86.090000	
0.100000	0.216880	0.417033	92.376000	87.120000	
0.100000	0.215822	0.357883	92.490000	88.420000	
0.100000	0.217678	0.367054	92.392000	88.510000	
0.100000	0.214401	0.452886	92.432000	86.400000	
0.100000	0.217599	0.445517	92.456000	86.120000	
0.100000	0.210817	0.363194	92.650000	88.190000	
0.100000	0.210299	0.579294	92.632000	82.730000	
0.100000	0.209550	0.440718	92.672000	86.550000	
0.100000	0.207779	0.391323	92.748000	87.860000	
0.100000	0.211971	0.396545	92.672000	87.680000	
0.100000	0.209181	0.505432	92.676000	84.880000	
0.100000	0.207055	0.404710	92.644000	87.160000	
0.100000	0.203066	0.473247	92.908000	85.700000	
0.100000	0.202497	0.432922	92.948000	87.320000	
0.100000	0.205177	0.408251	92.890000	87.580000	
0.100000	0.205244	0.470644	92.758000	85.740000	
0.100000	0.198930	0.370945	92.982000	88.840000	
0.100000	0.195014	0.408145	93.242000	87.210000	
0.100000	0.199614	0.372401	92.816000	88.030000	
0.100000	0.201985	0.421901	92.844000	87.130000	
0.100000	0.192515	0.341818	93.204000	88.840000	
0.100000	0.195099	0.418650	93.172000	87.530000	
0.100000	0.187585	0.436773	93.498000	87.330000	
0.100000	0.195193	0.400647	93.148000	87.930000	
0.100000	0.194831	0.381776	93.210000	88.070000	
0.100000	0.193571	0.380370	93.234000	88.290000	
0.100000	0.190758	0.432544	93.248000	87.600000	
0.100000	0.190067	0.359529	93.308000	88.820000	
0.100000	0.189343	0.375854	93.438000	88.520000	
0.100000	0.190133	0.536201	93.340000	84.460000	
0.100000	0.187154	0.369998	93.474000	88.430000	
0.100000	0.187552	0.363764	93.294000	88.610000	
0.100000	0.183708	0.387525	93.654000	88.450000	
0.100000	0.185108	0.355731	93.536000	88.830000	
0.100000	0.181593	0.448128	93.560000	86.750000	
0.100000	0.183554	0.434153	93.592000	87.370000	
0.100000	0.180207	0.362013	93.726000	88.840000	
0.100000	0.192236	0.358821	93.378000	89.000000	
0.100000	0.178082	0.398610	93.842000	87.240000	
0.100000	0.180785	0.450281	93.638000	86.580000	
0.100000	0.182903	0.362829	93.622000	88.750000	
0.100000	0.177560	0.398436	93.810000	88.320000	
0.100000	0.178935	0.338919	93.818000	89.470000	
0.100000	0.171401	0.336642	94.094000	89.450000	
0.100000	0.174721	0.312878	93.896000	89.940000	
0.100000	0.178563	0.534128	93.876000	83.950000	
0.100000	0.180729	0.343123	93.780000	89.370000	
0.100000	0.173490	0.401497	93.900000	87.560000	
0.100000	0.171403	0.351091	94.072000	89.580000	
0.100000	0.172606	0.379932	93.966000	88.620000	
0.100000	0.178849	0.354393	93.690000	88.990000	
0.100000	0.170465	0.331153	93.944000	89.590000	
0.100000	0.171063	0.373655	93.986000	88.450000	
0.100000	0.162010	0.378362	94.378000	88.820000	
0.100000	0.174020	0.330410	93.786000	89.680000	
