Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	4.535898	4.288442	2.118000	2.990000	
0.100000	4.142109	4.026928	4.444000	6.050000	
0.100000	3.861952	3.803710	8.194000	9.310000	
0.100000	3.615676	3.520389	11.786000	13.400000	
0.100000	3.341423	3.823917	16.018000	11.740000	
0.100000	3.116878	3.404127	20.008000	16.830000	
0.100000	2.953057	3.028846	23.078000	22.080000	
0.100000	2.788901	2.982081	26.416000	23.670000	
0.100000	2.658828	3.092547	29.078000	23.030000	
0.100000	2.536301	2.999680	31.894000	25.860000	
0.100000	2.445066	2.588057	33.848000	32.020000	
0.100000	2.360821	2.815713	36.012000	28.860000	
0.100000	2.299066	2.601978	37.616000	33.400000	
0.100000	2.241689	2.609749	39.114000	33.260000	
0.100000	2.202190	3.033123	40.294000	28.530000	
0.100000	2.168607	2.696158	40.924000	32.460000	
0.100000	2.121635	2.524207	42.548000	36.990000	
0.100000	2.090996	2.549614	43.478000	34.800000	
0.100000	2.044092	2.527245	44.316000	37.120000	
0.100000	2.009535	2.534178	45.376000	36.740000	
0.100000	1.978128	2.382648	46.190000	40.540000	
0.100000	1.938812	2.246164	47.132000	42.720000	
0.100000	1.916383	2.339911	47.994000	40.350000	
0.100000	1.888193	2.303025	49.046000	41.390000	
0.100000	1.880283	2.566634	49.032000	38.040000	
0.100000	1.855344	2.299909	49.818000	41.310000	
0.100000	1.845820	2.394445	49.772000	41.320000	
0.100000	1.827762	2.108187	50.636000	45.490000	
0.100000	1.815306	2.354850	50.628000	41.130000	
0.100000	1.791075	2.271990	51.362000	42.400000	
0.100000	1.796914	2.277125	51.370000	42.460000	
0.100000	1.769878	2.395971	51.952000	42.690000	
0.100000	1.767057	2.175313	52.144000	43.990000	
0.100000	1.753311	2.170253	52.634000	46.050000	
0.100000	1.742808	2.261800	52.668000	42.480000	
0.100000	1.731053	2.643619	53.028000	38.600000	
0.100000	1.718551	2.092921	53.564000	46.810000	
0.100000	1.707301	2.305346	53.794000	42.810000	
0.100000	1.702339	2.295481	53.826000	43.970000	
0.100000	1.692966	2.260651	54.396000	44.350000	
0.100000	1.695496	2.127165	54.206000	46.990000	
0.100000	1.683201	2.168085	54.522000	45.210000	
0.100000	1.681439	2.579944	54.400000	40.330000	
0.100000	1.676770	2.222441	54.770000	43.860000	
0.100000	1.670040	2.242967	55.336000	43.910000	
0.100000	1.664635	2.199914	55.330000	44.790000	
0.100000	1.659119	2.108104	55.104000	47.020000	
0.100000	1.664964	2.568602	55.172000	41.770000	
0.100000	1.645266	2.147166	55.598000	46.470000	
0.100000	1.631876	2.320301	55.922000	44.450000	
0.100000	1.631260	2.063544	56.016000	47.940000	
0.100000	1.632158	2.391479	56.114000	43.510000	
0.100000	1.624836	2.177296	56.158000	45.040000	
0.100000	1.613729	2.073632	56.498000	46.840000	
0.100000	1.613966	2.017239	56.344000	48.940000	
0.100000	1.599254	2.608762	56.828000	39.550000	
0.100000	1.601829	2.160759	56.746000	47.360000	
0.100000	1.595056	2.448588	57.004000	43.930000	
0.100000	1.588434	2.209675	57.116000	44.950000	
0.100000	1.586142	2.465447	57.172000	42.690000	
0.100000	1.590730	2.062706	57.168000	48.000000	
0.100000	1.575828	2.513073	57.580000	40.760000	
0.100000	1.597908	2.186594	57.056000	45.940000	
0.100000	1.566778	2.278056	57.626000	43.280000	
0.100000	1.566670	2.767690	57.536000	37.700000	
0.100000	1.574141	2.212546	57.362000	46.470000	
0.100000	1.566228	2.576862	57.790000	41.890000	
0.100000	1.562657	1.912215	57.746000	50.450000	
0.100000	1.563684	2.155080	57.654000	46.060000	
0.100000	1.567018	2.144985	57.678000	47.120000	
0.100000	1.558097	1.971936	57.822000	48.920000	
0.100000	1.552454	2.078513	58.276000	48.350000	
0.100000	1.548428	2.349279	58.106000	43.810000	
0.100000	1.545897	2.168652	58.344000	47.390000	
0.100000	1.546802	2.292566	58.128000	44.970000	
0.100000	1.536904	2.191254	58.302000	46.150000	
