Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	4.789462	4.603606	1.250000	1.460000	
0.100000	4.579063	4.552226	1.566000	1.730000	
0.100000	4.552161	4.554781	1.734000	1.860000	
0.100000	4.535034	4.560519	1.840000	1.990000	
0.100000	4.457746	4.356853	2.734000	2.580000	
0.100000	4.237117	4.076452	4.470000	5.830000	
0.100000	4.006050	3.890501	7.214000	9.120000	
0.100000	3.807549	3.777051	10.618000	11.340000	
0.100000	3.621909	3.534540	13.418000	15.170000	
0.100000	3.417235	3.336096	17.142000	18.600000	
0.100000	3.201881	3.099363	21.034000	23.050000	
0.100000	2.957700	2.896731	25.230000	27.580000	
0.100000	2.724172	2.652760	29.714000	31.750000	
0.100000	2.541790	2.562979	33.748000	34.360000	
0.100000	2.378060	2.601980	37.342000	34.290000	
0.100000	2.221539	2.465933	40.548000	37.240000	
0.100000	2.078432	2.298957	43.810000	40.720000	
0.100000	1.959002	2.148944	46.754000	44.890000	
0.100000	1.862003	2.055343	48.988000	46.180000	
0.100000	1.760903	2.007011	51.290000	47.800000	
0.100000	1.681560	1.940903	53.074000	49.080000	
0.100000	1.603525	1.831474	55.018000	51.880000	
0.100000	1.540143	1.879784	56.612000	50.830000	
0.100000	1.482228	1.881488	57.804000	50.620000	
0.100000	1.424053	1.635102	59.496000	56.030000	
0.100000	1.370409	1.648250	60.678000	55.270000	
0.100000	1.319095	1.744485	62.008000	54.520000	
0.100000	1.287975	1.628326	63.020000	56.270000	
0.100000	1.237671	1.588602	64.024000	57.450000	
0.100000	1.197903	1.758367	65.244000	55.290000	
0.100000	1.168161	1.573727	65.880000	58.140000	
0.100000	1.134809	1.648108	66.738000	57.790000	
0.100000	1.101310	1.534912	67.606000	58.180000	
0.100000	1.070469	1.600624	68.504000	58.170000	
0.100000	1.037827	1.492161	69.196000	60.480000	
0.100000	1.017300	1.648576	69.980000	57.740000	
0.100000	0.989507	1.531929	70.558000	60.720000	
0.100000	0.966174	1.512630	71.202000	60.360000	
0.100000	0.947676	1.544500	71.638000	59.880000	
0.100000	0.915444	1.551199	72.620000	59.260000	
0.100000	0.903888	1.541633	72.612000	59.750000	
0.100000	0.890820	1.655536	73.264000	58.500000	
0.100000	0.865786	1.510300	73.828000	61.520000	
0.100000	0.850509	1.530481	73.980000	61.670000	
0.100000	0.834000	1.592833	74.800000	60.510000	
0.100000	0.824931	1.484941	74.824000	62.450000	
0.100000	0.799488	1.583587	75.566000	60.070000	
0.100000	0.788597	1.616628	75.872000	60.700000	
0.100000	0.784035	1.510674	76.074000	61.130000	
0.100000	0.756706	1.547023	76.708000	61.290000	
0.100000	0.748621	1.507743	76.920000	61.880000	
0.100000	0.737894	1.486015	77.328000	62.750000	
