Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	1.466343	1.250586	46.534000	56.290000	
0.100000	0.936711	0.873758	66.926000	70.710000	
0.100000	0.723273	0.877958	74.660000	71.500000	
0.100000	0.610913	0.601670	78.820000	79.480000	
0.100000	0.537856	0.686174	81.492000	77.000000	
0.100000	0.492823	0.586621	83.148000	80.690000	
0.100000	0.453546	0.623997	84.290000	78.800000	
0.100000	0.433770	0.530270	85.120000	82.910000	
0.100000	0.407542	0.769126	85.914000	75.460000	
0.100000	0.390677	0.626634	86.462000	80.210000	
0.100000	0.382114	0.564394	86.768000	82.350000	
0.100000	0.366285	0.538810	87.398000	82.830000	
0.100000	0.356021	0.453947	87.794000	84.940000	
0.100000	0.347928	0.410877	88.012000	86.120000	
0.100000	0.335810	0.481912	88.344000	84.170000	
0.100000	0.331216	0.483050	88.512000	84.280000	
0.100000	0.327460	0.433930	88.732000	85.700000	
0.100000	0.319981	0.403098	88.890000	86.740000	
0.100000	0.316007	0.430352	89.072000	85.920000	
0.100000	0.312824	0.399054	89.394000	86.640000	
0.100000	0.302046	0.413482	89.626000	86.390000	
0.100000	0.301532	0.486603	89.410000	84.660000	
0.100000	0.297485	0.434634	89.656000	86.150000	
0.100000	0.290647	0.461641	89.948000	85.460000	
0.100000	0.289810	0.375168	90.008000	87.240000	
0.100000	0.285278	0.471455	90.084000	85.070000	
0.100000	0.279534	0.397245	90.348000	87.260000	
0.100000	0.273245	0.485411	90.508000	85.060000	
0.100000	0.278705	0.472401	90.312000	85.260000	
0.100000	0.273083	0.399118	90.466000	86.400000	
0.100000	0.269398	0.452351	90.680000	85.450000	
0.100000	0.268937	0.368909	90.758000	87.760000	
0.100000	0.264664	0.443181	90.808000	86.160000	
0.100000	0.260992	0.464661	90.980000	85.900000	
0.100000	0.259400	0.424416	90.924000	86.080000	
0.100000	0.260318	0.355475	91.042000	88.550000	
0.100000	0.252167	0.398584	91.336000	86.820000	
0.100000	0.253593	0.374855	91.170000	87.490000	
0.100000	0.249115	0.358751	91.344000	88.360000	
0.100000	0.245276	0.353457	91.436000	88.620000	
0.100000	0.250358	0.354484	91.302000	88.400000	
0.100000	0.243982	0.367373	91.488000	88.080000	
0.100000	0.241012	0.358090	91.674000	88.610000	
0.100000	0.238798	0.434874	91.738000	86.160000	
0.100000	0.239022	0.479383	91.736000	84.780000	
0.100000	0.235608	0.345912	91.880000	88.550000	
0.100000	0.235799	0.325635	91.802000	89.630000	
0.100000	0.237509	0.377528	91.692000	87.600000	
0.100000	0.235766	0.414169	91.888000	86.880000	
0.100000	0.237529	0.381453	91.786000	87.660000	
0.100000	0.232324	0.331239	91.930000	88.910000	
0.100000	0.233168	0.396004	91.852000	87.130000	
0.100000	0.225410	0.518000	92.222000	85.290000	
0.100000	0.230087	0.386605	91.956000	87.290000	
0.100000	0.229667	0.397910	92.074000	87.820000	
0.100000	0.228100	0.316048	92.086000	89.620000	
0.100000	0.226322	0.353965	92.014000	88.980000	
0.100000	0.222344	0.357523	92.338000	88.550000	
0.100000	0.225232	0.318258	92.080000	89.790000	
0.100000	0.222306	0.344681	92.372000	89.140000	
0.100000	0.219590	0.370286	92.388000	88.100000	
0.100000	0.218578	0.384457	92.396000	87.640000	
0.100000	0.218452	0.351881	92.394000	88.830000	
0.100000	0.222504	0.322202	92.154000	89.610000	
0.100000	0.217052	0.333009	92.370000	89.540000	
0.100000	0.223898	0.481052	92.240000	85.600000	
0.100000	0.217706	0.355933	92.234000	88.760000	
0.100000	0.213985	0.335695	92.514000	89.420000	
0.100000	0.212782	0.380833	92.470000	88.150000	
0.100000	0.213510	0.339620	92.510000	89.250000	
0.100000	0.215375	0.318385	92.506000	89.590000	
0.100000	0.207594	0.341412	92.836000	89.380000	
0.100000	0.208176	0.385985	92.726000	88.060000	
0.100000	0.215026	0.300402	92.534000	90.060000	
0.100000	0.206112	0.333021	92.800000	89.580000	
0.100000	0.206628	0.367126	92.710000	88.580000	
0.100000	0.209733	0.339115	92.696000	89.430000	
0.100000	0.211051	0.374224	92.672000	88.460000	
0.100000	0.208121	0.358811	92.788000	89.000000	
0.100000	0.203991	0.366803	92.778000	88.440000	
0.100000	0.211322	0.363363	92.682000	88.900000	
0.100000	0.209787	0.398126	92.670000	88.270000	
0.100000	0.205180	0.330217	92.866000	89.490000	
0.100000	0.203307	0.337962	92.972000	88.950000	
0.100000	0.208274	0.412252	92.748000	88.270000	
0.100000	0.201434	0.366966	92.976000	88.130000	
0.100000	0.207596	0.365819	92.718000	88.770000	
0.100000	0.205751	0.360857	92.792000	88.690000	
0.100000	0.197681	0.345690	93.204000	89.240000	
0.100000	0.202601	0.299049	92.992000	90.430000	
0.100000	0.204566	0.332465	92.860000	89.380000	
0.100000	0.204752	0.333365	92.838000	89.440000	
0.100000	0.194354	0.392180	93.178000	88.190000	
0.100000	0.202715	0.329158	92.962000	89.590000	
0.100000	0.197672	0.339335	93.080000	88.930000	
0.100000	0.193989	0.433712	93.424000	86.880000	
0.100000	0.200984	0.317619	93.020000	89.820000	
0.100000	0.199169	0.396256	93.022000	87.750000	
0.100000	0.196207	0.340894	93.168000	89.330000	
0.100000	0.194714	0.370309	93.258000	88.680000	
0.100000	0.195745	0.296960	93.100000	90.120000	
0.100000	0.193127	0.313880	93.342000	89.900000	
0.100000	0.193201	0.439228	93.182000	87.160000	
0.100000	0.200149	0.342911	93.140000	89.340000	
0.100000	0.188581	0.314302	93.464000	90.200000	
0.100000	0.198388	0.462692	93.154000	85.970000	
0.100000	0.196635	0.484486	93.130000	85.940000	
0.100000	0.192775	0.307481	93.108000	89.920000	
0.100000	0.194207	0.348791	93.246000	89.070000	
0.100000	0.197273	0.341309	93.046000	88.870000	
0.100000	0.194373	0.361682	93.320000	88.910000	
0.100000	0.192841	0.317411	93.274000	89.680000	
0.100000	0.189299	0.416759	93.406000	87.820000	
