Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	3.844361	3.477321	10.726000	17.490000	
0.100000	3.005560	2.882947	24.568000	28.040000	
0.100000	2.469957	2.697643	34.858000	32.850000	
0.100000	2.124119	2.169785	42.402000	43.530000	
0.100000	1.897289	2.110290	47.904000	45.760000	
0.100000	1.742716	1.868703	51.504000	49.200000	
0.100000	1.619062	1.930740	54.466000	48.500000	
0.100000	1.530809	1.722193	56.690000	53.510000	
0.100000	1.448601	1.772611	58.952000	53.230000	
0.100000	1.390195	1.621688	60.404000	55.680000	
0.100000	1.334541	1.712460	61.774000	55.020000	
0.100000	1.290115	1.599887	62.746000	57.340000	
0.100000	1.249218	1.819751	63.666000	54.030000	
0.100000	1.226745	1.590882	64.236000	57.050000	
0.100000	1.184451	1.543279	65.740000	57.920000	
0.100000	1.165897	1.497753	65.998000	59.870000	
0.100000	1.144278	1.555772	66.590000	58.510000	
0.100000	1.113630	1.511184	67.372000	60.070000	
0.100000	1.100939	1.474015	67.710000	59.980000	
0.100000	1.080408	1.404926	68.230000	61.410000	
0.100000	1.063728	1.635012	68.648000	58.280000	
0.100000	1.042553	1.352126	69.270000	63.360000	
0.100000	1.029943	1.416381	69.512000	61.660000	
0.100000	1.008733	1.452349	70.004000	61.940000	
0.100000	1.013272	1.422643	70.070000	62.300000	
0.100000	0.982183	1.428953	70.754000	62.130000	
0.100000	0.978635	1.576287	70.666000	60.260000	
0.100000	0.971007	1.515360	71.014000	60.260000	
0.100000	0.951991	1.424267	71.646000	61.790000	
0.100000	0.945766	1.554807	71.734000	59.770000	
0.100000	0.934570	1.366096	72.126000	63.050000	
0.100000	0.929926	1.507848	72.106000	61.950000	
0.100000	0.920323	1.396265	72.280000	62.940000	
0.100000	0.908209	1.325556	72.602000	64.270000	
0.100000	0.907341	1.461682	72.784000	61.730000	
0.100000	0.900879	1.320739	72.740000	64.720000	
0.100000	0.890666	1.370357	72.986000	63.500000	
0.100000	0.881957	1.422818	73.352000	62.970000	
0.100000	0.871359	1.474533	73.718000	61.780000	
0.100000	0.872143	1.559327	73.660000	59.950000	
0.100000	0.867683	1.365899	73.616000	64.360000	
0.100000	0.864809	1.642324	73.704000	59.860000	
0.100000	0.853806	1.416538	74.184000	62.390000	
0.100000	0.849066	1.386898	74.240000	62.770000	
0.100000	0.845721	1.312726	74.400000	65.050000	
0.100000	0.843156	1.408631	74.380000	63.990000	
0.100000	0.835086	1.361295	74.818000	64.700000	
0.100000	0.831088	1.395025	74.666000	63.480000	
0.100000	0.826933	1.317433	74.792000	64.750000	
0.100000	0.828507	1.285694	74.660000	65.570000	
0.100000	0.821032	1.424434	75.160000	62.700000	
0.100000	0.816428	1.364158	75.262000	63.510000	
0.100000	0.808051	1.348643	75.222000	64.180000	
0.100000	0.807819	1.373557	75.470000	64.750000	
0.100000	0.804396	1.431410	75.450000	63.730000	
0.100000	0.799734	1.472043	75.730000	63.230000	
0.100000	0.796616	1.364064	75.764000	64.560000	
0.100000	0.792476	1.430072	75.838000	63.900000	
0.100000	0.791546	1.477326	75.900000	62.680000	
0.100000	0.784674	1.391165	75.938000	64.310000	
0.100000	0.793478	1.336176	75.804000	65.510000	
0.100000	0.783379	1.442825	76.336000	63.200000	
0.100000	0.777609	1.318402	76.316000	65.390000	
0.100000	0.786041	1.304247	76.026000	66.000000	
0.100000	0.768517	1.327026	76.336000	64.780000	
0.100000	0.775388	1.289501	76.288000	65.720000	
