Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	1.456330	1.201450	46.992000	59.530000	
0.100000	0.916215	0.833705	67.478000	71.280000	
0.100000	0.729484	0.749147	74.448000	74.780000	
0.100000	0.610717	0.771557	78.852000	74.210000	
0.100000	0.539556	0.775468	81.502000	75.580000	
0.100000	0.489028	0.578966	83.060000	79.960000	
0.100000	0.450103	0.586038	84.582000	80.740000	
0.100000	0.429459	0.526526	85.342000	82.750000	
0.100000	0.408091	0.567300	86.030000	81.440000	
0.100000	0.391600	0.491905	86.528000	84.480000	
0.100000	0.377098	0.556538	87.096000	81.710000	
0.100000	0.357778	0.498472	87.802000	84.100000	
0.100000	0.348898	0.662784	87.968000	79.930000	
0.100000	0.345055	0.539206	88.000000	83.040000	
0.100000	0.333292	0.520307	88.490000	83.940000	
0.100000	0.332801	0.513782	88.452000	83.440000	
0.100000	0.319763	0.563912	89.028000	82.360000	
0.100000	0.319804	0.413170	88.948000	86.770000	
0.100000	0.309691	0.460343	89.288000	84.900000	
0.100000	0.306922	0.522971	89.392000	83.230000	
0.100000	0.301411	0.531519	89.524000	82.420000	
0.100000	0.298417	0.399848	89.618000	86.980000	
0.100000	0.298842	0.570687	89.572000	83.090000	
0.100000	0.284965	0.432714	90.026000	86.410000	
0.100000	0.289736	0.434622	89.792000	86.270000	
0.100000	0.284789	0.459233	90.182000	84.920000	
0.100000	0.280448	0.391176	90.288000	87.770000	
0.100000	0.274090	0.402303	90.516000	87.010000	
0.100000	0.271766	0.416503	90.632000	86.570000	
0.100000	0.275707	0.445275	90.442000	86.170000	
0.100000	0.271086	0.425080	90.572000	86.540000	
0.100000	0.264952	0.475871	90.722000	85.420000	
0.100000	0.267843	0.477423	90.802000	84.730000	
0.100000	0.263708	0.404150	90.784000	87.200000	
0.100000	0.258830	0.363251	90.996000	87.760000	
0.100000	0.255594	0.402287	91.128000	87.050000	
0.100000	0.252339	0.402598	91.118000	86.930000	
0.100000	0.249836	0.416919	91.276000	86.660000	
0.100000	0.255861	0.389591	91.062000	87.550000	
0.100000	0.250343	0.383609	91.354000	87.040000	
0.100000	0.244329	0.620805	91.554000	82.400000	
0.100000	0.249637	0.455540	91.384000	85.870000	
0.100000	0.245113	0.465390	91.460000	85.100000	
0.100000	0.240813	0.377800	91.660000	87.990000	
0.100000	0.238559	0.336808	91.632000	89.020000	
0.100000	0.237909	0.320177	91.666000	89.570000	
0.100000	0.233634	0.516391	91.952000	84.510000	
0.100000	0.232884	0.388959	91.900000	87.670000	
0.100000	0.235049	0.366445	91.838000	88.710000	
0.100000	0.233369	0.377485	91.842000	87.810000	
0.100000	0.229891	0.386256	92.006000	87.990000	
0.100000	0.227344	0.335508	92.068000	89.040000	
0.100000	0.227081	0.349329	92.054000	88.540000	
0.100000	0.231740	0.398566	91.890000	87.340000	
0.100000	0.222792	0.406108	92.278000	86.740000	
