Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	2.505955	2.224833	11.612000	14.490000	
0.100000	2.084320	1.921474	18.270000	22.980000	
0.100000	1.836848	1.806145	27.428000	28.230000	
0.100000	1.643617	1.648193	36.634000	38.930000	
0.100000	1.442238	1.534922	45.756000	44.590000	
0.100000	1.227528	1.601765	55.634000	47.290000	
0.100000	1.031650	1.147045	63.770000	60.260000	
0.100000	0.920212	1.145328	68.320000	60.630000	
0.100000	0.829256	1.174765	72.048000	65.820000	
0.100000	0.763890	1.075393	74.456000	63.740000	
0.100000	0.728132	0.980372	76.062000	67.520000	
0.100000	0.702299	0.862624	77.136000	72.580000	
0.100000	0.667345	0.952927	78.142000	69.700000	
0.100000	0.645864	0.790015	78.844000	75.060000	
0.100000	0.623895	0.811027	79.612000	74.830000	
0.100000	0.615600	0.760111	79.952000	76.230000	
0.100000	0.605093	0.782420	80.650000	76.030000	
0.100000	0.591002	0.793833	81.060000	75.350000	
0.100000	0.579391	0.941895	81.348000	72.570000	
0.100000	0.570215	0.838346	81.654000	74.590000	
0.100000	0.562834	0.744726	81.890000	75.590000	
0.100000	0.551975	0.772656	82.274000	76.090000	
0.100000	0.552369	0.615577	82.330000	80.350000	
0.100000	0.540680	0.696677	82.490000	78.230000	
0.100000	0.537410	0.672156	82.748000	77.840000	
0.100000	0.525663	0.677539	83.240000	78.860000	
0.100000	0.516421	0.844883	83.272000	75.490000	
0.100000	0.514084	0.983775	83.406000	72.310000	
0.100000	0.514994	0.625499	83.526000	80.070000	
0.100000	0.501645	0.883249	83.864000	74.330000	
0.100000	0.499587	1.124818	83.940000	68.760000	
0.100000	0.490963	0.684670	84.288000	79.040000	
0.100000	0.490901	0.625583	84.066000	79.370000	
0.100000	0.495643	1.016615	83.822000	69.780000	
0.100000	0.486768	0.855554	84.334000	73.740000	
0.100000	0.474288	0.910485	84.752000	73.010000	
0.100000	0.478708	0.598831	84.720000	80.770000	
0.100000	0.469340	0.983739	84.940000	71.880000	
0.100000	0.471762	0.703005	84.634000	78.630000	
0.100000	0.470224	0.856943	84.762000	74.240000	
0.100000	0.463707	0.796133	84.954000	75.550000	
0.100000	0.462158	0.914017	84.936000	73.820000	
0.100000	0.451186	0.588466	85.408000	81.370000	
0.100000	0.463199	0.640374	85.112000	79.940000	
0.100000	0.462148	0.594242	85.118000	81.420000	
0.100000	0.463960	0.770706	84.984000	76.330000	
0.100000	0.451463	0.631885	85.528000	80.580000	
0.100000	0.451960	0.641968	85.354000	79.710000	
0.100000	0.453691	0.753739	85.282000	77.970000	
0.100000	0.455815	0.582041	85.236000	81.490000	
0.100000	0.436909	0.502474	85.942000	84.330000	
0.100000	0.450572	1.073699	85.358000	70.620000	
0.100000	0.438551	0.642712	86.006000	79.410000	
0.100000	0.450466	0.803001	85.484000	75.360000	
0.100000	0.449397	0.498740	85.424000	84.090000	
0.100000	0.446748	0.764087	85.510000	76.590000	
0.100000	0.442370	0.959620	85.620000	74.060000	
0.100000	0.438326	0.573114	85.968000	82.090000	
0.100000	0.438609	0.514750	85.918000	84.180000	
0.100000	0.438491	0.660628	85.906000	80.490000	
0.100000	0.441803	0.664869	85.866000	79.470000	
0.100000	0.439877	0.745315	85.722000	78.600000	
0.100000	0.429878	0.617343	86.158000	80.760000	
0.100000	0.434872	0.602398	86.032000	81.210000	
0.100000	0.432338	0.734277	86.082000	78.520000	
0.100000	0.439896	0.638298	85.652000	81.120000	
0.100000	0.434040	0.714583	85.966000	77.760000	
0.100000	0.430404	0.580737	86.318000	81.360000	
0.100000	0.432812	0.779152	85.972000	77.030000	
0.100000	0.424015	0.892096	86.234000	73.930000	
0.100000	0.436240	0.657768	86.058000	80.100000	
0.100000	0.433978	1.081222	85.824000	67.950000	
0.100000	0.431025	0.665210	85.926000	79.390000	
0.100000	0.423789	1.116249	86.282000	68.420000	
0.100000	0.429355	0.828885	86.172000	73.970000	
0.100000	0.426990	0.774691	86.240000	76.520000	
0.100000	0.430393	0.831229	86.094000	76.330000	
0.100000	0.423854	0.488662	86.396000	84.160000	
0.100000	0.428349	0.652125	86.234000	80.540000	
0.100000	0.418523	0.687274	86.364000	79.620000	
0.100000	0.420542	0.882615	86.442000	72.310000	
0.100000	0.429173	0.624998	86.120000	80.490000	
0.100000	0.430881	0.680895	86.012000	80.260000	
0.100000	0.418112	0.597546	86.526000	81.730000	
0.100000	0.423867	0.775632	86.276000	75.520000	
0.100000	0.429426	0.739381	86.220000	76.050000	
0.100000	0.413831	0.694328	86.618000	78.280000	
0.100000	0.414513	0.738547	86.634000	77.520000	
0.100000	0.419763	0.533019	86.258000	83.190000	
0.100000	0.415982	0.571606	86.572000	82.490000	
0.100000	0.419786	0.789755	86.372000	77.170000	
0.100000	0.423739	0.746594	86.446000	76.280000	
0.100000	0.425274	1.088077	86.332000	74.230000	
0.100000	0.414788	0.594198	86.532000	82.030000	
0.100000	0.418629	0.561631	86.448000	81.480000	
0.100000	0.412942	0.734771	86.662000	79.170000	
0.100000	0.412902	0.755145	86.520000	76.920000	
0.100000	0.417816	0.982212	86.390000	72.410000	
0.100000	0.424506	0.769103	86.238000	77.460000	
0.100000	0.405072	0.532161	86.808000	83.040000	
0.100000	0.421269	0.577463	86.238000	81.660000	
0.100000	0.416053	0.766164	86.528000	76.700000	
0.100000	0.419960	0.630599	86.372000	80.160000	
0.100000	0.415194	0.598010	86.500000	81.900000	
0.100000	0.409796	0.976361	86.814000	70.130000	
0.100000	0.411595	1.081491	86.762000	70.590000	
0.100000	0.408899	0.615038	86.866000	80.960000	
0.100000	0.412538	0.978809	86.784000	74.110000	
0.100000	0.417977	0.994400	86.426000	72.370000	
0.100000	0.412618	0.494685	86.720000	84.000000	
0.100000	0.409475	0.656886	86.664000	79.300000	
0.100000	0.416712	0.798476	86.478000	76.300000	
0.100000	0.412020	0.873215	86.590000	74.560000	
0.100000	0.412661	0.531651	86.612000	83.490000	
0.100000	0.418877	0.492479	86.302000	84.240000	
0.100000	0.406818	0.497855	86.920000	84.120000	
0.100000	0.410310	0.657191	86.780000	80.900000	
0.100000	0.414501	0.543540	86.572000	83.090000	
0.100000	0.404635	0.543355	86.806000	82.720000	
0.100000	0.405932	0.471437	86.868000	85.820000	
0.100000	0.404330	0.757491	86.964000	78.220000	
0.100000	0.410805	0.678560	86.680000	78.830000	
0.100000	0.411146	0.797062	86.686000	77.470000	
0.100000	0.400761	0.707380	87.008000	78.300000	
0.100000	0.408996	0.744192	86.676000	77.650000	
0.100000	0.411461	0.588821	86.622000	81.850000	
0.100000	0.412499	0.525709	86.536000	83.990000	
0.100000	0.410225	0.704297	86.852000	78.510000	
0.100000	0.404425	0.719676	86.762000	78.040000	
0.100000	0.402088	0.663932	87.024000	79.820000	
0.100000	0.412270	0.676384	86.560000	79.020000	
0.100000	0.416127	0.564460	86.460000	81.840000	
0.100000	0.414414	0.697965	86.698000	79.780000	
0.100000	0.405797	1.063280	86.822000	72.830000	
0.100000	0.405550	0.674667	86.856000	78.590000	
0.100000	0.405763	0.593220	86.766000	81.260000	
0.100000	0.404060	0.683417	86.798000	78.320000	
0.100000	0.407037	0.722074	86.848000	78.130000	
0.100000	0.415084	0.776573	86.510000	75.830000	
0.100000	0.402442	0.760122	87.034000	76.990000	
0.100000	0.407793	0.634264	86.872000	80.540000	
0.100000	0.404431	0.511504	86.860000	84.160000	
0.100000	0.405045	0.635868	86.994000	80.640000	
0.100000	0.408766	0.594426	86.794000	81.100000	
0.100000	0.401726	0.770238	86.968000	77.500000	
0.100000	0.406913	0.639260	86.860000	80.690000	
0.100000	0.399209	0.611013	87.166000	81.100000	
0.100000	0.399911	0.790513	87.136000	77.050000	
0.100000	0.402073	0.615624	86.984000	80.390000	
0.100000	0.404863	0.609634	86.776000	82.180000	
0.010000	0.213936	0.258814	92.950000	91.560000	
0.010000	0.162662	0.251480	94.710000	91.870000	
0.010000	0.137831	0.247207	95.462000	92.250000	
0.010000	0.125786	0.249799	95.868000	92.270000	
0.010000	0.111094	0.242799	96.372000	92.580000	
0.010000	0.102542	0.242133	96.580000	92.690000	
0.010000	0.091547	0.242084	97.020000	92.780000	
0.010000	0.084650	0.249881	97.196000	92.430000	
0.010000	0.079460	0.262123	97.420000	92.540000	
0.010000	0.077223	0.265846	97.498000	92.550000	
0.010000	0.068127	0.264429	97.752000	92.420000	
0.010000	0.068497	0.296136	97.710000	91.810000	
0.010000	0.065362	0.269753	97.816000	92.610000	
0.010000	0.061369	0.284247	97.976000	92.460000	
0.010000	0.061357	0.286907	97.944000	92.310000	
0.010000	0.059379	0.293681	97.970000	92.070000	
0.010000	0.057720	0.314291	98.062000	91.600000	
0.010000	0.056938	0.300115	98.120000	91.980000	
0.010000	0.053054	0.343375	98.218000	91.280000	
0.010000	0.058096	0.291147	98.040000	92.070000	
0.010000	0.058117	0.317348	97.978000	91.680000	
0.010000	0.052723	0.296588	98.236000	92.020000	
0.010000	0.060085	0.313904	97.970000	91.790000	
0.010000	0.059019	0.325075	98.060000	91.110000	
0.010000	0.058282	0.341664	98.054000	91.340000	
0.010000	0.055650	0.308335	98.158000	91.730000	
0.010000	0.056455	0.352377	98.106000	90.820000	
0.010000	0.061293	0.337705	97.992000	91.180000	
0.010000	0.058542	0.314279	98.148000	91.890000	
0.010000	0.056946	0.328414	98.160000	91.670000	
0.010000	0.063188	0.334451	97.946000	91.330000	
0.010000	0.057125	0.339882	98.088000	91.270000	
0.010000	0.060278	0.332660	97.942000	91.330000	
0.010000	0.064225	0.320960	97.866000	91.290000	
0.010000	0.061897	0.306628	97.884000	91.970000	
0.010000	0.060530	0.337469	97.920000	91.320000	
0.010000	0.061715	0.355407	97.892000	90.820000	
0.010000	0.065451	0.332702	97.776000	91.320000	
0.010000	0.065114	0.336050	97.794000	91.170000	
0.010000	0.064476	0.363422	97.914000	90.730000	
0.010000	0.068138	0.339243	97.728000	91.080000	
0.010000	0.066404	0.343809	97.752000	90.950000	
0.010000	0.064869	0.324865	97.862000	91.500000	
0.010000	0.063680	0.363538	97.950000	90.700000	
0.010000	0.065808	0.332183	97.768000	91.290000	
0.010000	0.065175	0.339492	97.888000	91.030000	
0.010000	0.063489	0.308401	97.948000	91.510000	
0.010000	0.066962	0.296372	97.822000	91.920000	
0.010000	0.067961	0.341954	97.726000	91.130000	
0.010000	0.069243	0.365295	97.710000	90.430000	
0.010000	0.067609	0.429494	97.774000	89.060000	
0.010000	0.069924	0.366844	97.684000	90.750000	
0.010000	0.065966	0.342291	97.860000	91.050000	
0.010000	0.062509	0.335128	97.936000	91.180000	
0.010000	0.072454	0.335117	97.602000	90.970000	
0.010000	0.067827	0.386298	97.742000	90.130000	
0.010000	0.072338	0.344146	97.604000	90.760000	
0.010000	0.065283	0.342664	97.826000	91.120000	
0.010000	0.070453	0.339611	97.658000	90.630000	
0.010000	0.066990	0.333297	97.762000	90.960000	
0.010000	0.069740	0.328786	97.666000	91.300000	
0.010000	0.065801	0.365797	97.882000	90.480000	
0.010000	0.063878	0.336587	97.870000	91.480000	
0.010000	0.070975	0.345587	97.690000	90.860000	
0.010000	0.068459	0.398060	97.722000	90.180000	
0.010000	0.072045	0.371059	97.626000	90.320000	
0.010000	0.064275	0.379870	97.896000	90.250000	
0.010000	0.069409	0.355670	97.702000	90.320000	
0.010000	0.070609	0.367000	97.686000	90.670000	
0.010000	0.067091	0.379473	97.808000	90.150000	
0.010000	0.066176	0.437840	97.844000	89.390000	
0.010000	0.066798	0.336137	97.850000	91.430000	
0.010000	0.063560	0.346902	97.912000	90.980000	
0.010000	0.064009	0.363930	97.958000	90.790000	
0.010000	0.066146	0.362101	97.870000	90.860000	
0.001000	0.032763	0.258285	98.942000	93.090000	
0.001000	0.018331	0.259479	99.434000	93.320000	
0.001000	0.013992	0.259346	99.610000	93.510000	
0.001000	0.010872	0.264838	99.736000	93.460000	
0.001000	0.009784	0.270113	99.730000	93.380000	
0.001000	0.007836	0.270961	99.812000	93.510000	
0.001000	0.007156	0.270681	99.810000	93.680000	
0.001000	0.006115	0.273068	99.868000	93.640000	
0.001000	0.005716	0.277517	99.870000	93.670000	
0.001000	0.005737	0.284383	99.860000	93.630000	
0.001000	0.005474	0.278935	99.870000	93.690000	
0.001000	0.004845	0.283971	99.880000	93.540000	
0.001000	0.004550	0.288096	99.892000	93.540000	
0.001000	0.004681	0.286420	99.882000	93.660000	
0.001000	0.004283	0.288149	99.888000	93.590000	
0.001000	0.003719	0.287246	99.922000	93.610000	
0.001000	0.003557	0.287140	99.914000	93.730000	
0.001000	0.003676	0.290097	99.920000	93.720000	
0.001000	0.003553	0.291290	99.920000	93.700000	
0.001000	0.003674	0.292864	99.910000	93.640000	
0.001000	0.003257	0.296765	99.910000	93.650000	
0.001000	0.003230	0.292449	99.932000	93.550000	
0.001000	0.002753	0.298659	99.942000	93.690000	
0.001000	0.003251	0.294377	99.934000	93.660000	
0.001000	0.003143	0.299203	99.930000	93.700000	
0.001000	0.003199	0.295348	99.924000	93.520000	
0.001000	0.002565	0.297089	99.960000	93.730000	
0.001000	0.002852	0.296629	99.934000	93.740000	
0.001000	0.002448	0.302873	99.950000	93.660000	
0.001000	0.002562	0.302277	99.944000	93.620000	
0.001000	0.002374	0.303246	99.964000	93.690000	
0.001000	0.002181	0.301087	99.958000	93.730000	
0.001000	0.002516	0.301147	99.948000	93.810000	
0.001000	0.002423	0.301542	99.942000	93.670000	
0.001000	0.002426	0.311143	99.954000	93.530000	
0.001000	0.002055	0.311647	99.968000	93.640000	
0.001000	0.002363	0.312577	99.948000	93.710000	
0.001000	0.002062	0.313024	99.968000	93.730000	
0.001000	0.002142	0.315654	99.964000	93.530000	
0.001000	0.002132	0.310931	99.950000	93.880000	
0.001000	0.002135	0.310287	99.962000	93.800000	
0.001000	0.001701	0.309667	99.970000	93.750000	
0.001000	0.002449	0.307824	99.938000	93.740000	
0.001000	0.002179	0.308082	99.956000	93.820000	
0.001000	0.002334	0.309673	99.954000	93.720000	
0.001000	0.002410	0.312480	99.948000	93.580000	
0.001000	0.002311	0.313124	99.954000	93.640000	
0.001000	0.001783	0.318606	99.970000	93.650000	
0.001000	0.001618	0.313652	99.972000	93.720000	
0.001000	0.001930	0.311958	99.964000	93.720000	
0.001000	0.002131	0.314855	99.958000	93.810000	
0.001000	0.001773	0.319908	99.976000	93.730000	
0.001000	0.002236	0.312072	99.964000	93.680000	
0.001000	0.001722	0.312551	99.968000	93.640000	
0.001000	0.001592	0.311304	99.970000	93.660000	
0.001000	0.001920	0.311486	99.954000	93.620000	
0.001000	0.001599	0.308203	99.976000	93.710000	
0.001000	0.001800	0.312800	99.966000	93.620000	
0.001000	0.001560	0.313777	99.980000	93.680000	
0.001000	0.001687	0.319282	99.976000	93.740000	
0.001000	0.001539	0.310698	99.970000	93.880000	
0.001000	0.001675	0.313563	99.970000	93.790000	
0.001000	0.002109	0.316581	99.950000	93.730000	
0.001000	0.001611	0.319212	99.968000	93.570000	
0.001000	0.001886	0.317623	99.968000	93.660000	
0.001000	0.001681	0.314196	99.972000	93.770000	
0.001000	0.001446	0.319002	99.972000	93.680000	
0.001000	0.001592	0.309052	99.980000	93.830000	
0.001000	0.001930	0.311645	99.962000	93.760000	
0.001000	0.001589	0.308195	99.976000	93.740000	
0.001000	0.001700	0.316914	99.976000	93.700000	
0.001000	0.001322	0.319811	99.980000	93.760000	
0.001000	0.001666	0.310857	99.980000	93.790000	
0.001000	0.001838	0.313979	99.966000	93.790000	
0.001000	0.001564	0.310236	99.982000	93.700000	
