Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	3.848575	3.553980	10.782000	15.980000	
0.100000	3.043801	2.930996	23.940000	26.740000	
0.100000	2.478121	2.367315	34.826000	38.100000	
0.100000	2.131934	2.391656	42.242000	39.170000	
0.100000	1.903035	2.028370	47.458000	46.300000	
0.100000	1.754933	1.983595	51.160000	47.280000	
0.100000	1.638641	1.847182	54.006000	51.230000	
0.100000	1.545434	1.810824	56.360000	52.270000	
0.100000	1.462169	1.741077	58.296000	53.500000	
0.100000	1.395148	1.700518	60.352000	54.290000	
0.100000	1.341635	1.655412	61.402000	54.660000	
0.100000	1.297284	1.684751	62.482000	55.590000	
0.100000	1.262098	1.656713	63.406000	56.250000	
0.100000	1.224784	1.707366	64.402000	55.460000	
0.100000	1.192551	1.567257	65.342000	58.190000	
0.100000	1.161767	1.606087	66.350000	58.040000	
0.100000	1.143255	1.528840	66.870000	59.540000	
0.100000	1.118087	1.445305	67.358000	60.800000	
0.100000	1.099133	1.553097	67.574000	60.070000	
0.100000	1.082802	1.442834	68.222000	61.030000	
0.100000	1.062515	1.594393	68.774000	58.750000	
0.100000	1.043201	1.513913	69.176000	60.730000	
0.100000	1.023938	1.460641	69.638000	61.620000	
0.100000	1.016162	1.391584	69.816000	62.110000	
0.100000	1.014282	1.418772	70.116000	62.120000	
0.100000	0.985626	1.646242	70.378000	59.490000	
0.100000	0.981261	1.580482	70.754000	60.140000	
0.100000	0.968423	1.526848	71.266000	59.480000	
0.100000	0.960634	1.546583	71.284000	59.790000	
0.100000	0.944839	1.407815	71.772000	62.680000	
0.100000	0.940711	1.412439	72.068000	62.570000	
0.100000	0.928132	1.458451	72.188000	61.780000	
0.100000	0.921454	1.388478	72.368000	62.720000	
0.100000	0.914055	1.517102	72.434000	61.650000	
0.100000	0.903249	1.408227	72.890000	63.120000	
0.100000	0.893685	1.452699	73.244000	62.420000	
0.100000	0.887806	1.485861	73.376000	61.790000	
0.100000	0.891407	1.397923	73.180000	63.640000	
0.100000	0.877534	1.377034	73.482000	63.460000	
0.100000	0.870086	1.442395	73.704000	63.250000	
0.100000	0.871734	1.324529	73.616000	65.190000	
0.100000	0.859800	1.399229	74.088000	63.600000	
0.100000	0.853429	1.502395	74.238000	62.260000	
0.100000	0.849004	1.424036	74.250000	62.720000	
0.100000	0.844007	1.536437	74.392000	61.260000	
0.100000	0.850861	1.489313	74.426000	62.410000	
0.100000	0.838543	1.399475	74.732000	63.960000	
0.100000	0.835870	1.347602	74.584000	64.380000	
0.100000	0.827179	1.503830	74.860000	61.410000	
0.100000	0.822419	1.333327	75.028000	64.550000	
0.100000	0.817787	1.445694	75.068000	63.730000	
0.100000	0.814440	1.382079	75.244000	64.100000	
0.100000	0.811017	1.387751	75.552000	64.220000	
0.100000	0.806874	1.322404	75.302000	65.210000	
0.100000	0.803712	1.479323	75.688000	62.670000	
0.100000	0.805493	1.450740	75.558000	63.480000	
0.100000	0.794612	1.492978	75.776000	62.820000	
0.100000	0.795744	1.438338	75.700000	64.170000	
0.100000	0.796577	1.421830	75.774000	63.510000	
0.100000	0.788458	1.414582	76.056000	64.080000	
0.100000	0.788358	1.523763	76.008000	62.820000	
0.100000	0.779586	1.529710	76.262000	62.700000	
0.100000	0.775754	1.375270	76.274000	64.470000	
0.100000	0.781608	1.360575	76.256000	64.800000	
0.100000	0.780008	1.381189	76.058000	64.060000	
0.100000	0.770721	1.408088	76.432000	64.690000	
0.100000	0.772684	1.502821	76.310000	63.570000	
0.100000	0.766862	1.285891	76.766000	65.590000	
0.100000	0.758373	1.491020	76.818000	62.650000	
0.100000	0.769243	1.520066	76.596000	62.450000	
0.100000	0.761531	1.422839	76.712000	63.510000	
0.100000	0.761688	1.420309	76.684000	63.790000	
0.100000	0.757415	1.480031	76.756000	62.870000	
0.100000	0.758578	1.411318	76.776000	64.970000	
0.100000	0.756580	1.347564	76.820000	65.030000	
0.100000	0.751523	1.404556	76.946000	64.550000	
0.100000	0.753678	1.350966	76.964000	65.050000	
0.100000	0.746530	1.386032	77.090000	64.430000	
0.100000	0.740691	1.320529	77.422000	65.700000	
0.100000	0.737668	1.469399	77.214000	63.460000	
0.100000	0.740604	1.494627	77.258000	63.330000	
0.100000	0.745060	1.421514	77.030000	63.850000	
0.100000	0.742501	1.492512	77.352000	63.300000	
0.100000	0.738378	1.600364	77.372000	61.800000	
0.100000	0.743649	1.460554	77.194000	63.240000	
0.100000	0.732906	1.567981	77.432000	62.080000	
0.100000	0.735153	1.368756	77.548000	65.290000	
0.100000	0.735422	1.425281	77.334000	64.150000	
0.100000	0.731833	1.391663	77.564000	65.320000	
0.100000	0.726620	1.412029	77.652000	65.580000	
0.100000	0.730435	1.438098	77.708000	63.530000	
0.100000	0.726709	1.396297	77.550000	65.340000	
0.100000	0.728897	1.465397	77.588000	63.490000	
0.100000	0.721432	1.427605	77.800000	64.470000	
0.100000	0.714363	1.462683	77.834000	62.950000	
0.100000	0.726410	1.380949	77.634000	65.410000	
0.100000	0.721469	1.371826	77.862000	65.130000	
0.100000	0.721745	1.402840	77.928000	64.370000	
0.100000	0.716076	1.406302	77.856000	64.710000	
0.100000	0.722076	1.461180	77.974000	64.020000	
0.100000	0.724096	1.480074	77.726000	63.550000	
0.100000	0.718317	1.365141	77.904000	65.700000	
0.100000	0.710813	1.327663	78.150000	66.410000	
0.100000	0.704039	1.462908	78.290000	64.680000	
