Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	4.554207	4.282263	1.928000	3.070000	
0.100000	4.158900	4.032120	4.090000	5.500000	
0.100000	3.901211	3.758244	7.532000	9.590000	
0.100000	3.689255	3.620243	10.492000	11.950000	
0.100000	3.419918	3.513866	14.608000	13.730000	
0.100000	3.157948	3.425083	19.130000	16.820000	
0.100000	2.962543	3.151398	22.662000	19.170000	
0.100000	2.792563	2.877303	26.024000	24.670000	
0.100000	2.663191	2.677585	28.846000	29.110000	
0.100000	2.551553	2.960593	31.536000	26.540000	
0.100000	2.471134	2.693797	33.232000	30.430000	
0.100000	2.394466	2.986737	35.524000	29.770000	
0.100000	2.348220	2.569275	36.516000	32.270000	
0.100000	2.278927	2.731884	38.578000	31.930000	
0.100000	2.230057	2.330621	39.344000	37.690000	
0.100000	2.164818	2.864152	41.486000	30.880000	
0.100000	2.125720	2.369452	42.286000	37.750000	
0.100000	2.099079	2.250257	43.214000	40.590000	
0.100000	2.068643	2.457954	43.932000	37.910000	
0.100000	2.018545	2.506046	45.136000	37.860000	
0.100000	2.003704	2.783824	45.746000	35.110000	
0.100000	1.971393	2.569643	46.678000	37.910000	
0.100000	1.944612	2.558264	47.258000	37.440000	
0.100000	1.927407	2.483949	47.900000	38.780000	
0.100000	1.908585	2.162440	48.348000	43.180000	
0.100000	1.888803	2.448255	49.000000	40.340000	
0.100000	1.882260	2.598333	48.926000	37.380000	
0.100000	1.858653	2.197494	49.702000	43.130000	
0.100000	1.851149	2.607731	49.968000	39.650000	
0.100000	1.825468	2.179477	50.662000	43.850000	
0.100000	1.815039	2.108695	50.824000	45.910000	
0.100000	1.807429	2.512340	51.232000	38.590000	
0.100000	1.800333	2.346390	51.510000	41.050000	
0.100000	1.793438	2.311395	51.702000	42.310000	
0.100000	1.766858	2.208538	52.704000	44.130000	
0.100000	1.755470	2.072459	52.830000	45.890000	
0.100000	1.750614	2.461872	53.026000	39.100000	
0.100000	1.736150	2.272255	53.418000	43.390000	
0.100000	1.726309	2.034755	53.396000	48.370000	
0.100000	1.724897	2.170876	53.648000	44.400000	
0.100000	1.721487	2.198275	53.518000	45.150000	
0.100000	1.711671	2.197972	54.070000	45.490000	
0.100000	1.708156	2.893791	53.944000	35.540000	
0.100000	1.696368	2.635948	54.694000	38.400000	
0.100000	1.696478	2.362956	54.448000	43.050000	
0.100000	1.685423	2.255880	54.938000	44.010000	
0.100000	1.687899	2.155971	54.854000	46.650000	
