Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	2.642552	2.298449	9.942000	10.690000	
0.100000	2.293145	2.272356	10.748000	12.460000	
0.100000	2.244007	2.188996	13.974000	17.520000	
0.100000	2.043834	1.920110	22.152000	26.910000	
0.100000	1.820866	1.767136	30.500000	32.450000	
0.100000	1.683149	1.626088	36.636000	40.200000	
0.100000	1.566988	1.612861	41.424000	41.640000	
0.100000	1.444768	1.319615	46.474000	52.200000	
0.100000	1.317846	1.236631	52.134000	55.550000	
0.100000	1.191248	1.177065	56.850000	58.510000	
0.100000	1.075531	1.472299	61.376000	60.930000	
0.100000	0.976348	1.040098	65.572000	67.960000	
0.100000	0.890314	1.057462	68.502000	65.120000	
0.100000	0.814252	1.163032	71.442000	70.620000	
0.100000	0.756229	1.611811	73.652000	71.480000	
0.100000	0.704371	0.807367	75.568000	71.990000	
0.100000	0.666326	0.937879	76.710000	74.780000	
0.100000	0.639316	0.747245	77.762000	74.990000	
0.100000	0.612388	0.823712	78.710000	73.170000	
0.100000	0.583292	0.644111	79.892000	77.960000	
0.100000	0.562179	0.597765	80.428000	79.430000	
0.100000	0.543824	0.698723	80.840000	77.050000	
0.100000	0.520901	0.717687	82.004000	76.460000	
0.100000	0.507323	0.676127	82.324000	78.190000	
0.100000	0.489809	0.569600	83.060000	81.530000	
0.100000	0.469156	0.684430	83.734000	78.720000	
0.100000	0.456367	0.506467	84.078000	83.250000	
0.100000	0.443096	0.609441	84.660000	80.260000	
0.100000	0.522052	0.605757	82.054000	80.210000	
0.100000	0.452740	0.595601	84.292000	80.680000	
0.100000	0.421574	0.593436	85.370000	80.450000	
0.100000	0.407502	0.507165	85.866000	83.220000	
0.100000	0.394729	0.562037	86.260000	81.590000	
0.100000	0.386670	0.654930	86.588000	79.770000	
0.100000	0.377461	0.521157	86.900000	83.240000	
0.100000	0.368280	0.666308	87.134000	79.800000	
0.100000	0.360091	0.541414	87.430000	82.530000	
0.100000	0.362639	0.493053	87.648000	83.910000	
0.100000	0.348796	0.428664	87.894000	85.630000	
0.100000	0.342968	0.499729	87.990000	83.770000	
0.100000	0.332279	0.540185	88.540000	83.040000	
0.100000	0.328405	0.460891	88.534000	84.700000	
0.100000	0.321510	0.472352	88.804000	84.500000	
0.100000	0.325035	0.493069	88.732000	83.980000	
0.100000	0.316040	0.434264	88.990000	86.190000	
0.100000	0.314971	0.438191	89.036000	86.230000	
0.100000	0.301397	0.510774	89.478000	84.130000	
0.100000	0.301139	0.553294	89.526000	82.510000	
0.100000	0.296607	0.784673	89.632000	77.080000	
0.100000	0.297062	0.446399	89.594000	85.720000	
0.100000	0.286863	0.518198	89.986000	84.010000	
0.100000	0.286594	0.458568	89.996000	84.990000	
0.100000	0.293051	0.455102	89.792000	84.780000	
0.100000	0.282058	0.464414	90.158000	85.020000	
0.100000	0.275588	0.462338	90.376000	84.960000	
0.100000	0.271592	0.534506	90.522000	83.420000	
0.100000	0.274043	0.448519	90.490000	85.500000	
0.100000	0.271397	0.531862	90.470000	83.490000	
0.100000	0.270342	0.418936	90.564000	86.280000	
0.100000	0.262379	0.543923	90.732000	83.950000	
0.100000	0.257769	0.480032	91.100000	85.110000	
0.100000	0.257408	0.395072	90.936000	87.030000	
0.100000	0.254150	0.424429	91.188000	85.600000	
0.100000	0.254673	0.549565	91.058000	83.270000	
0.100000	0.246372	0.430142	91.444000	86.460000	
0.100000	0.253942	0.455020	91.134000	86.060000	
0.100000	0.239684	0.388932	91.520000	87.330000	
0.100000	0.249546	0.440639	91.262000	85.940000	
0.100000	0.244777	0.426065	91.442000	86.410000	
0.100000	0.236415	0.431755	91.658000	86.000000	
0.100000	0.234654	0.393458	91.714000	87.860000	
0.100000	0.238854	0.429839	91.478000	86.820000	
0.100000	0.234100	0.424810	91.898000	86.930000	
0.100000	0.232569	0.415918	91.846000	87.120000	
0.100000	0.233396	0.476798	91.836000	84.780000	
0.100000	0.231510	0.464177	92.066000	85.910000	
0.100000	0.231965	0.434515	91.920000	86.620000	
0.100000	0.227217	0.454723	92.188000	86.030000	
0.100000	0.221444	0.363885	92.244000	88.610000	
0.100000	0.223000	0.404306	92.132000	87.350000	
0.100000	0.219986	0.388440	92.358000	87.410000	
0.100000	0.220987	0.446943	92.178000	86.390000	
0.100000	0.221233	0.494101	92.248000	85.180000	
0.100000	0.216585	0.417754	92.286000	87.600000	
0.100000	0.212281	0.377269	92.548000	88.240000	
0.100000	0.219127	0.364018	92.308000	88.510000	
0.100000	0.209518	0.666443	92.640000	82.540000	
0.100000	0.209428	0.397371	92.638000	87.840000	
0.100000	0.213864	0.388696	92.518000	88.050000	
0.100000	0.211526	0.373841	92.574000	87.940000	
0.100000	0.200820	0.436480	93.002000	87.130000	
0.100000	0.205072	0.388686	92.812000	88.200000	
0.100000	0.206124	0.405490	92.756000	87.170000	
0.100000	0.203584	0.404981	92.954000	86.750000	
0.100000	0.199954	0.483677	93.088000	85.590000	
